SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3	Chlorophyll c3_1	Chlorophyll c3_2	Chlorophyll c3_3	Chlorophyll c3_4	Chlorophyll c1+c2	Chlorophyll c1+c2_1	Chlorophyll c1+c2_2	Chlorophyll c1+c2_3	Chlorophyll c1+c2_4	Chlorophyllide a	Chlorophyllide a_1	Chlorophyllide a_2	Chlorophyllide a_3	Chlorophyllide a_4	Peridinin	Peridinin_1	Peridinin_2	Peridinin_3	Peridinin_4	Phaeophorbide a	Phaeophorbide a_1	Phaeophorbide a_2	Phaeophorbide a_3	Phaeophorbide a_4	19-Butanoyloxyfucoxanthin	19-Butanoyloxyfucoxanthin_1	19-Butanoyloxyfucoxanthin_2	19-Butanoyloxyfucoxanthin_3	19-Butanoyloxyfucoxanthin_4	Fucoxanthin	Fucoxanthin_1	Fucoxanthin_2	Fucoxanthin_3	Fucoxanthin_4	Neoxanthin	Neoxanthin_1	Neoxanthin_2	Neoxanthin_3	Neoxanthin_4	Prasinoxanthin	Prasinoxanthin_1	Prasinoxanthin_2	Prasinoxanthin_3	Prasinoxanthin_4	Violaxanthin	Violaxanthin_1	Violaxanthin_2	Violaxanthin_3	Violaxanthin_4	19-Hexanoyloxyfucoxanthin	19-Hexanoyloxyfucoxanthin_1	19-Hexanoyloxyfucoxanthin_2	19-Hexanoyloxyfucoxanthin_3	19-Hexanoyloxyfucoxanthin_4	Diadinoxanthin	Diadinoxanthin_1	Diadinoxanthin_2	Diadinoxanthin_3	Diadinoxanthin_4	Alloxanthin	Alloxanthin_1	Alloxanthin_2	Alloxanthin_3	Alloxanthin_4	Diatoxanthin	Diatoxanthin_1	Diatoxanthin_2	Diatoxanthin_3	Diatoxanthin_4	Zeaxanthin	Zeaxanthin_1	Zeaxanthin_2	Zeaxanthin_3	Zeaxanthin_4	Lutein	Lutein_1	Lutein_2	Lutein_3	Lutein_4	Bacteriochlorophyll a	Bacteriochlorophyll a_1	Bacteriochlorophyll a_2	Bacteriochlorophyll a_3	Bacteriochlorophyll a_4	Divinyl chlorophyll b	Divinyl chlorophyll b_1	Divinyl chlorophyll b_2	Divinyl chlorophyll b_3	Divinyl chlorophyll b_4	Chlorophyll b	Chlorophyll b_1	Chlorophyll b_2	Chlorophyll b_3	Chlorophyll b_4	Chlorophyll b plus divinyl chlorophyll b	Chlorophyll b plus divinyl chlorophyll b_1	Chlorophyll b plus divinyl chlorophyll b_2	Chlorophyll b plus divinyl chlorophyll b_3	Chlorophyll b plus divinyl chlorophyll b_4	Divinyl chlorophyll a	Divinyl chlorophyll a_1	Divinyl chlorophyll a_2	Divinyl chlorophyll a_3	Divinyl chlorophyll a_4	Chlorophyll a	Chlorophyll a_1	Chlorophyll a_2	Chlorophyll a_3	Chlorophyll a_4	"Chlorophyll a, total"	"Chlorophyll a, total_1"	"Chlorophyll a, total_2"	"Chlorophyll a, total_3"	"Chlorophyll a, total_4"	Phaeophytin a	Phaeophytin a_1	Phaeophytin a_2	Phaeophytin a_3	Phaeophytin a_4	Carotene	Carotene_1	Carotene_2	Carotene_3	Carotene_4
TARA_B100000929	SAMEA2622362	ERS492205	TARA_109	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	380	378	382	0.22	3	TARA_109_MES_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110513T1617Z_109_Combined-EVENTS_CAST_MES_(380m)_SEQ-(10L-or-15min)_W0.22-3_B100000929	3.0444	P00DT21H15M	tara_20110512t1855z_109_event_cast	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000927	SAMEA2622336	ERS492177	TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	28	32	0.22	3	TARA_109_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110512T2215Z_109_EVENT_PUMP_DCM_(30m)_SEQ-(10L-or-15min)_W0.22-3_B100000927	2.1915	P00DT03H22M	tara_20110512t1855z_109_event_cast	3	0.0151	0.0178	0.0259	0.0274	0.0279	0.0252	0.02835	0.0378	0.0414	0.0426	0	0	0	0	0	0.0079	0.00845	0.0101	0.012275	0.013	0	0	0	0	0	0.0127	0.015375	0.0234	0.023775	0.0239	0.0109	0.011425	0.013	0.0169	0.0182	0.0126	0.014325	0.0195	0.020775	0.0212	0	0	0	0	0	0.0088	0.0091	0.01	0.011725	0.0123	0.053	0.05655	0.0672	0.075075	0.0777	0.0048	0.0051	0.006	0.00615	0.0062	0	0	0	0	0	0	0.000175	7.00E-04	7.00E-04	7.00E-04	0.0859	0.08895	0.0981	0.113175	0.1182	0.0083	0.010225	0.016	0.016525	0.0167	0.0018	0.00195	0.0024	0.002475	0.0025	0.0094	0.0115	0.0178	0.019075	0.0195	0.0571	0.065225	0.0896	0.114425	0.1227	0.0665	0.076725	0.1074	0.1335	0.1422	0.1083	0.11875	0.1501	0.16825	0.1743	0.2103	0.22735	0.2785	0.299575	0.3066	0.3185	0.346025	0.4286	0.467825	0.4809	0.0037	0.004	0.0049	0.005425	0.0056	0.0215	0.02275	0.0265	0.02935	0.0303
TARA_B100000925	SAMEA2622316	ERS492145	TARA_109	TARA_20110512T1400Z_109_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_109_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110512T1400Z_109_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000925	5.5417	P00DT04H52M	tara_20110512t1855z_109_event_cast	2	0.0036	0.0036	0.0046	0.0056	0.0056	0.0075	0.0075	0.00965	0.0118	0.0118	0	0	0	0	0	0.0038	0.0038	0.0043	0.0048	0.0048	0	0	0	0	0	0.002	0.002	0.00275	0.0035	0.0035	0.003	0.003	0.004	0.005	0.005	0.004	0.004	0.005	0.006	0.006	0	0	0	0	0	0.0043	0.0043	0.00545	0.0066	0.0066	0.012	0.012	0.01525	0.0185	0.0185	0.0018	0.0018	0.0021	0.0024	0.0024	0	0	0	0	0	4.00E-04	4.00E-04	0.00045	5.00E-04	5.00E-04	0.0829	0.0829	0.09625	0.1096	0.1096	0.0099	0.0099	0.01125	0.0126	0.0126	0.0015	0.0015	0.0016	0.0017	0.0017	0.0051	0.0051	0.0058	0.0065	0.0065	0.0286	0.0286	0.03105	0.0335	0.0335	0.0337	0.0337	0.0368	0.0399	0.0399	0.0575	0.0575	0.06715	0.0768	0.0768	0.1034	0.1034	0.122	0.1406	0.1406	0.1609	0.1609	0.18915	0.2174	0.2174	0	0	0.00125	0.0025	0.0025	0.0044	0.0044	0.0101	0.0158	0.0158
TARA_B100000902	SAMEA2622219	ERS492012	TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.22	3	TARA_102_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110422T2113Z_102_EVENT_PUMP_DCM_(40m)_SEQ-(10L-or-15min)_W0.22-3_B100000902	2.7093	P00DT01H21M	"tara_20110422t1953z_102_event_cast,tara_20110422t1517z_102_event_cast"	1	0.031	0.031	0.031	0.031	0.031	0.0435	0.0435	0.0435	0.0435	0.0435	0	0	0	0	0	0.0058	0.0058	0.0058	0.0058	0.0058	0	0	0	0	0	0.038	0.038	0.038	0.038	0.038	0.018	0.018	0.018	0.018	0.018	0.0334	0.0334	0.0334	0.0334	0.0334	0.0036	0.0036	0.0036	0.0036	0.0036	0.0123	0.0123	0.0123	0.0123	0.0123	0.0663	0.0663	0.0663	0.0663	0.0663	0.0044	0.0044	0.0044	0.0044	0.0044	0	0	0	0	0	0	0	0	0	0	0.0877	0.0877	0.0877	0.0877	0.0877	0.0084	0.0084	0.0084	0.0084	0.0084	0.0024	0.0024	0.0024	0.0024	0.0024	0.0531	0.0531	0.0531	0.0531	0.0531	0.195	0.195	0.195	0.195	0.195	0.2482	0.2482	0.2482	0.2482	0.2482	0.1185	0.1185	0.1185	0.1185	0.1185	0.3323	0.3323	0.3323	0.3323	0.3323	0.4508	0.4508	0.4508	0.4508	0.4508	0.0083	0.0083	0.0083	0.0083	0.0083	0.0341	0.0341	0.0341	0.0341	0.0341
TARA_B100000953	SAMEA2622197	ERS491980	TARA_102	TARA_20110422T1210Z_102_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	480	478	482	0.22	3	TARA_102_MES_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110422T1210Z_102_Combined-EVENTS_CAST_MES_(480m)_SEQ-(10L-or-15min)_W0.22-3_B100000953	6.8108	P00DT03H05M	"tara_20110422t1517z_102_event_cast,tara_20110422t1953z_102_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-04	2.00E-04	2.00E-04	2.00E-04	2.00E-04
TARA_B100000900	SAMEA2622173	ERS491938	TARA_102	TARA_20110421T2007Z_102_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_102_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110421T2007Z_102_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000900	8.4227	P00DT19H06M	"tara_20110422t1517z_102_event_cast,tara_20110422t1953z_102_event_cast"	2	0.0111	0.0111	0.01195	0.0128	0.0128	0.0128	0.0128	0.01435	0.0159	0.0159	0	0	0	0	0	0.0034	0.0034	0.0038	0.0042	0.0042	0	0	0	0	0	0.0045	0.0045	0.00475	0.005	0.005	0.0063	0.0063	0.00655	0.0068	0.0068	0.0095	0.0095	0.0104	0.0113	0.0113	0	0	0	0	0	0.0087	0.0087	0.0105	0.0123	0.0123	0.0314	0.0314	0.0318	0.0322	0.0322	0.0028	0.0028	0.00315	0.0035	0.0035	0	0	0	0	0	7.00E-04	7.00E-04	0.00095	0.0012	0.0012	0.0787	0.0787	0.0801	0.0815	0.0815	0.0272	0.0272	0.02775	0.0283	0.0283	0.0013	0.0013	0.00135	0.0014	0.0014	0	0	0	0	0	0.0824	0.0824	0.09665	0.1109	0.1109	0.0824	0.0824	0.09665	0.1109	0.1109	0.0407	0.0407	0.04415	0.0476	0.0476	0.181	0.181	0.1885	0.196	0.196	0.2217	0.2217	0.23265	0.2436	0.2436	0.0028	0.0028	0.00295	0.0031	0.0031	0.0126	0.0126	0.01295	0.0133	0.0133
TARA_B100000959	SAMEA2622149	ERS491913	TARA_100	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	177	174	180	0.22	3	TARA_100_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110416T1306Z_100_Combined-EVENTS_CAST_DCM_(177m)_SEQ-(10L-or-15min)_W0.22-3_B100000959	0.005172	P00DT00H00M	"tara_20110416t1306z_100_event_cast,tara_20110416t1614z_100_event_cast,tara_20110416t1716z_100_event_cast,tara_20110415t1312z_100_event_cast"	4	0	0	0	0	0	0.001275	0.001275	0.001275	0.001275	0.001275	0	0	0	0	0	2.00E-04	2.00E-04	2.00E-04	2.00E-04	2.00E-04	0	0	0	0	0	1.00E-04	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0.0023	0.0023	0.0023	0.0023	0.000125	0.000125	0.000125	0.000125	0.000125	0	0	0	0	0	0	0	0	0	0	0.00095	0.00095	0.00095	0.00095	0.00095	0	0	0	0	0	0	0	0	0	0	0.0872	0.0872	0.0872	0.0872	0.0872	0.000625	0.000625	0.000625	0.000625	0.000625	0.087825	0.087825	0.087825	0.087825	0.087825	0.03345	0.03345	0.03345	0.03345	0.03345	0.007	0.007	0.007	0.007	0.007	0.040425	0.040425	0.040425	0.040425	0.040425	0.003	0.003	0.003	0.003	0.003	0.02205	0.02205	0.02205	0.02205	0.02205
TARA_B100000965	SAMEA2622119	ERS491874	TARA_100	TARA_20110415T1938Z_100_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.22	3	TARA_100_DCM_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(10L-or-15min)_W0.22-3_B100000965	1.4297	P00DT06H27M	"tara_20110415t1312z_100_event_cast,tara_20110416t1306z_100_event_cast,tara_20110416t1614z_100_event_cast,tara_20110416t1716z_100_event_cast"	1	0.0122	0.0122	0.0122	0.0122	0.0122	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0.0093	0.0093	0.0093	0.0093	0.0093	0	0	0	0	0	0.0099	0.0099	0.0099	0.0099	0.0099	0.0096	0.0096	0.0096	0.0096	0.0096	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002	0.0322	0.0322	0.0322	0.0322	0.0322	0.0034	0.0034	0.0034	0.0034	0.0034	0	0	0	0	0	0	0	0	0	0	0.0521	0.0521	0.0521	0.0521	0.0521	0.0045	0.0045	0.0045	0.0045	0.0045	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0.0732	0.0732	0.0732	0.0732	0.0732	0.0732	0.0732	0.0732	0.0732	0.0732	0.064	0.064	0.064	0.064	0.064	0.1541	0.1541	0.1541	0.1541	0.1541	0.2182	0.2182	0.2182	0.2182	0.2182	0.0026	0.0026	0.0026	0.0026	0.0026	0.0125	0.0125	0.0125	0.0125	0.0125
TARA_B100000963	SAMEA2622097	ERS491836	TARA_100	TARA_20110415T1245Z_100_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_100_SRF_0.22-3	SEQ-(10L-or-15min)_W0.22-3	TARA_20110415T1245Z_100_EVENT_PUMP_SRF_(5m)_SEQ-(10L-or-15min)_W0.22-3_B100000963	1.3546	P00DT00H25M	"tara_20110415t1312z_100_event_cast,tara_20110416t1306z_100_event_cast,tara_20110416t1614z_100_event_cast,tara_20110416t1716z_100_event_cast"	1	0.0056	0.0056	0.0056	0.0056	0.0056	0.0103	0.0103	0.0103	0.0103	0.0103	0	0	0	0	0	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0	0.0049	0.0049	0.0049	0.0049	0.0049	0.0066	0.0066	0.0066	0.0066	0.0066	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0171	0.0171	0.0171	0.0171	0.0171	0.002	0.002	0.002	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0.0366	0.0366	0.0366	0.0366	0.0366	0.0032	0.0032	0.0032	0.0032	0.0032	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0.0264	0.0264	0.0264	0.0264	0.0264	0.0264	0.0264	0.0264	0.0264	0.0264	0.0376	0.0376	0.0376	0.0376	0.0376	0.0802	0.0802	0.0802	0.0802	0.0802	0.1177	0.1177	0.1177	0.1177	0.1177	0	0	0	0	0	0.0057	0.0057	0.0057	0.0057	0.0057
TARA_B100000886	SAMEA2622074	ERS491804	TARA_099	TARA_20110409T1356Z_099_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_099_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110409T1356Z_099_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000886	12.2437	P00DT05H36M	tara_20110409t1935z_099_event_cast	1	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0	0	0	0	0	0	0	0	0	0	0.0222	0.0222	0.0222	0.0222	0.0222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	0.0012	0.0012	0.0012	0.0012	0.0012	0.0121	0.0121	0.0121	0.0121	0.0121	0.0094	0.0094	0.0094	0.0094	0.0094	0.0214	0.0214	0.0214	0.0214	0.0214	0	0	0	0	0	0.0015	0.0015	0.0015	0.0015	0.0015
TARA_B100001013	SAMEA2622048	ERS491767	TARA_098	TARA_20110404T1359Z_098_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	488	475	500	0.22	3	TARA_098_MES_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110404T1359Z_098_Combined-EVENTS_CAST_MES_(488m)_SEQ-(100L)_W0.22-3_B100001013	1.4971	P00DT01H10M	"tara_20110404t1507z_098_event_cast,tara_20110403t1813z_098_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_B100001029	SAMEA2622021	ERS491740	TARA_098	TARA_20110403T2150Z_098_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	188	175	200	0.22	3	TARA_098_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110403T2150Z_098_Combined-EVENTS_CAST_DCM_(188m)_SEQ-(100L)_W0.22-3_B100001029	3.0676	P00DT03H39M	"tara_20110403t1813z_098_event_cast,tara_20110404t1507z_098_event_cast"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100001027	SAMEA2621990	ERS491699	TARA_098	TARA_20110403T1344Z_098_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_098_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110403T1344Z_098_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001027	1.5219	P00DT04H26M	"tara_20110403t1813z_098_event_cast,tara_20110404t1507z_098_event_cast"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000989	SAMEA2621859	ERS491525	TARA_096	TARA_20110324T1300Z_096_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_096_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110324T1300Z_096_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100000989	11.9208	P00DT03H32M	tara_20110324t1634z_096_event_cast	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100001057	SAMEA2621839	ERS491492	TARA_094	TARA_20110318T1157Z_094_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_094_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110318T1157Z_094_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001057	3.5565	P00DT04H26M	tara_20110318t1624z_094_event_cast	2	0.0042	0.0042	0.00425	0.0043	0.0043	0.0052	0.0052	0.00545	0.0057	0.0057	0	0	0	0	0	0.0027	0.0027	0.003	0.0033	0.0033	0	0	0	0	0	0.0031	0.0031	0.00325	0.0034	0.0034	0.0012	0.0012	0.0013	0.0014	0.0014	0.0011	0.0011	0.00115	0.0012	0.0012	0	0	0	0	0	0.0014	0.0014	0.0015	0.0016	0.0016	0.0115	0.0115	0.0118	0.0121	0.0121	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0	0	0	0	0	0.0398	0.0398	0.0424	0.045	0.045	0.0031	0.0031	0.00315	0.0032	0.0032	6.00E-04	6.00E-04	0.00065	7.00E-04	7.00E-04	0	0	0	0	0	0.0118	0.0118	0.012	0.0122	0.0122	0.0118	0.0118	0.012	0.0122	0.0122	0.0267	0.0267	0.0275	0.0283	0.0283	0.051	0.051	0.05165	0.0523	0.0523	0.0777	0.0777	0.07915	0.0806	0.0806	0	0	0	0	0	0.0041	0.0041	0.00435	0.0046	0.0046
TARA_B100001059	SAMEA2621812	ERS491463	TARA_093	TARA_20110312T1937Z_093_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	35	33	37	0.22	3	TARA_093_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110312T1937Z_093_Combined-EVENTS_CAST_DCM_(35m)_SEQ-(100L)_W0.22-3_B100001059	17.693	P00DT03H00M	tara_20110312t1637z_093_event_cast	2	0.3156	0.3156	0.32305	0.3305	0.3305	0.2922	0.2922	0.32615	0.3601	0.3601	0	0	0.00155	0.0031	0.0031	0.0306	0.0306	0.05225	0.0739	0.0739	0.0189	0.0189	0.0214	0.0239	0.0239	0.0773	0.0773	0.0898	0.1023	0.1023	0.696	0.696	0.7106	0.7252	0.7252	0	0	0	0	0	0.0149	0.0149	0.02045	0.026	0.026	0.0014	0.0014	0.0017	0.002	0.002	0.058	0.058	0.10765	0.1573	0.1573	0.0276	0.0276	0.03	0.0324	0.0324	0.0034	0.0034	0.00445	0.0055	0.0055	0.0015	0.0015	0.0016	0.0017	0.0017	0.0038	0.0038	0.0057	0.0076	0.0076	0	0	0	0	0	0	0	0.00055	0.0011	0.0011	0	0	0	0	0	0.0483	0.0483	0.0618	0.0753	0.0753	0.0483	0.0483	0.0618	0.0753	0.0753	0	0	0	0	0	1.5516	1.5516	1.6128	1.674	1.674	1.5547	1.5547	1.61435	1.674	1.674	0.0339	0.0339	0.0417	0.0495	0.0495	0.0155	0.0155	0.01575	0.016	0.016
TARA_B100001063	SAMEA2621779	ERS491421	TARA_093	TARA_20110312T1134Z_093_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	3	TARA_093_SRF_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110312T1134Z_093_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-3_B100001063	0.96969	P00DT05H01M	tara_20110312t1637z_093_event_cast	2	0.0127	0.0127	0.01585	0.019	0.019	0.0225	0.0225	0.02605	0.0296	0.0296	0	0	0	0	0	0.0271	0.0271	0.033	0.0389	0.0389	0	0	0	0	0	0.0095	0.0095	0.0114	0.0133	0.0133	0.0163	0.0163	0.0218	0.0273	0.0273	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04	0.0014	0.0014	0.0014	0.0014	0.0014	0.0236	0.0236	0.02615	0.0287	0.0287	0.0064	0.0064	0.00675	0.0071	0.0071	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011	0.0633	0.0633	0.06335	0.0634	0.0634	0.0011	0.0011	0.00115	0.0012	0.0012	8.00E-04	8.00E-04	9.00E-04	0.001	0.001	0	0	0	0	0	0.015	0.015	0.017	0.019	0.019	0.015	0.015	0.017	0.019	0.019	0	0	0	0	0	0.2694	0.2694	0.2897	0.31	0.31	0.2694	0.2694	0.2897	0.31	0.31	0.0038	0.0038	0.00495	0.0061	0.0061	0.0089	0.0089	0.00895	0.009	0.009
