SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH	pH_1	pH_2	pH_3	pH_4	Carbon dioxide	Carbon dioxide_1	Carbon dioxide_2	Carbon dioxide_3	Carbon dioxide_4	"Carbon dioxide, partial pressure"	"Carbon dioxide, partial pressure_1"	"Carbon dioxide, partial pressure_2"	"Carbon dioxide, partial pressure_3"	"Carbon dioxide, partial pressure_4"	Fugacity of carbon dioxide in seawater	Fugacity of carbon dioxide in seawater_1	Fugacity of carbon dioxide in seawater_2	Fugacity of carbon dioxide in seawater_3	Fugacity of carbon dioxide in seawater_4	Bicarbonate ion	Bicarbonate ion_1	Bicarbonate ion_2	Bicarbonate ion_3	Bicarbonate ion_4	Carbonate ion	Carbonate ion_1	Carbonate ion_2	Carbonate ion_3	Carbonate ion_4	"Carbon, total"	"Carbon, total_1"	"Carbon, total_2"	"Carbon, total_3"	"Carbon, total_4"	"Alkalinity, total"	"Alkalinity, total_1"	"Alkalinity, total_2"	"Alkalinity, total_3"	"Alkalinity, total_4"	Calcite saturation state	Calcite saturation state_1	Calcite saturation state_2	Calcite saturation state_3	Calcite saturation state_4	Aragonite saturation state	Aragonite saturation state_1	Aragonite saturation state_2	Aragonite saturation state_3	Aragonite saturation state_4
TARA_N000000321	SAMEA2657039	ERS488684	TARA_034	TARA_20100120T1040Z_034_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	20	180	TARA_034_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100120T1040Z_034_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N20-180_N000000321	tara_20100113t1102z_033_event_cast	446.8575	P06DT23H45M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0471	0.0471	0.0471	0.0471	0.0471	0.0312	0.0312	0.0312	0.0312	0.0312	0.0052	0.0052	0.0052	0.0052	0.0052	0.012	0.012	0.012	0.012	0.012	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000325	SAMEA2656985	ERS488678	TARA_034	TARA_20100120T0445Z_034_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_034_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100120T0445Z_034_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000325	tara_20100113t1102z_033_event_cast	449.5478	P06DT17H50M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0108	0.0108	0.0108	0.0108	0.0108	0.0311	0.0311	0.0311	0.0311	0.0311	0.0332	0.0332	0.0332	0.0332	0.0332	0.0037	0.0037	0.0037	0.0037	0.0037	0.0076	0.0076	0.0076	0.0076	0.0076	0.0018	0.0018	0.0018	0.0018	0.0018
TARA_A100001246	SAMEA2657012	ERS488644	TARA_033	TARA_20100113T1010Z_033_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_033_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100113T1010Z_033_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100001246	tara_20100113t1102z_033_event_cast	4.3814	P00DT00H44M	1	7.80708	7.80708	7.80708	7.80708	7.80708	20.838036	20.838036	20.838036	20.838036	20.838036	794.898869	794.898869	794.898869	794.898869	794.898869	792.464886	792.464886	792.464886	792.464886	792.464886	0	0	0	0	0	0.0069	0.0069	0.00775	0.0086	0.0086	0.0064	0.0064	0.007	0.0076	0.0076	0.0018	0.0018	0.0019	0.002	0.002	0.0028	0.0028	0.00305	0.0033	0.0033	0.0014	0.0014	0.0016	0.0018	0.0018
TARA_A100001245	SAMEA2657055	ERS488640	TARA_033	TARA_20100113T0720Z_033_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_033_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100113T0720Z_033_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100001245	tara_20100113t1102z_033_event_cast	20.3827	P00DT03H34M	1	7.80708	7.80708	7.80708	7.80708	7.80708	20.838036	20.838036	20.838036	20.838036	20.838036	794.898869	794.898869	794.898869	794.898869	794.898869	792.464886	792.464886	792.464886	792.464886	792.464886	0	0	0	0	0	0.0069	0.0069	0.00775	0.0086	0.0086	0.0064	0.0064	0.007	0.0076	0.0076	0.0018	0.0018	0.0019	0.002	0.002	0.0028	0.0028	0.00305	0.0033	0.0033	0.0014	0.0014	0.0016	0.0018	0.0018
TARA_A100001244	SAMEA2619869	ERS488633	TARA_033	TARA_20100113T0716Z_033_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	20	TARA_033_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20100113T0716Z_033_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_A100001244	tara_20100113t1102z_033_event_cast	20.3827	P00DT03H38M	1	7.80708	7.80708	7.80708	7.80708	7.80708	20.838036	20.838036	20.838036	20.838036	20.838036	794.898869	794.898869	794.898869	794.898869	794.898869	792.464886	792.464886	792.464886	792.464886	792.464886	0	0	0	0	0	0.0069	0.0069	0.00775	0.0086	0.0086	0.0064	0.0064	0.007	0.0076	0.0076	0.0018	0.0018	0.0019	0.002	0.002	0.0028	0.0028	0.00305	0.0033	0.0033	0.0014	0.0014	0.0016	0.0018	0.0018
TARA_A100001145	SAMEA2619850	ERS488609	TARA_032	TARA_20100111T1417Z_032_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	0.8	5	TARA_032_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100111T1417Z_032_EVENT_PUMP_DCM_(80m)_SEQ-(100L-or-15min)_W0.8-5_A100001145	tara_20100111t0943z_032_event_cast	4.7733	P00DT04H36M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0102	0.0102	0.0102	0.0102	0.0102	0.0427	0.0427	0.0427	0.0427	0.0427	0.0082	0.0082	0.0082	0.0082	0.0082	0.0061	0.0061	0.0061	0.0061	0.0061	0.0103	0.0103	0.0103	0.0103	0.0103	0.0016	0.0016	0.0016	0.0016	0.0016
TARA_A100001148	SAMEA2656993	ERS488598	TARA_032	TARA_20100111T1415Z_032_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	180	2000	TARA_032_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100111T1415Z_032_EVENT_NET_DCM_(80m)_SEQ-(500mL-or-15min)_N180-2000_A100001148	tara_20100111t0943z_032_event_cast	4.7733	P00DT04H34M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0102	0.0102	0.0102	0.0102	0.0102	0.0427	0.0427	0.0427	0.0427	0.0427	0.0082	0.0082	0.0082	0.0082	0.0082	0.0061	0.0061	0.0061	0.0061	0.0061	0.0103	0.0103	0.0103	0.0103	0.0103	0.0016	0.0016	0.0016	0.0016	0.0016
TARA_A100001147	SAMEA2656987	ERS488596	TARA_032	TARA_20100111T1228Z_032_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	20	180	TARA_032_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100111T1228Z_032_EVENT_NET_DCM_(80m)_SEQ-(500mL-or-15min)_N20-180_A100001147	tara_20100111t0943z_032_event_cast	3.6339	P00DT02H47M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0102	0.0102	0.0102	0.0102	0.0102	0.0427	0.0427	0.0427	0.0427	0.0427	0.0082	0.0082	0.0082	0.0082	0.0082	0.0061	0.0061	0.0061	0.0061	0.0061	0.0103	0.0103	0.0103	0.0103	0.0103	0.0016	0.0016	0.0016	0.0016	0.0016
TARA_A100001144	SAMEA2656970	ERS488594	TARA_032	TARA_20100111T0837Z_032_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_032_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100111T0837Z_032_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100001144	tara_20100111t0943z_032_event_cast	1.5245	P00DT01H03M	1	7.845202	7.845202	7.845202	7.845202	7.845202	19.33961	19.33961	19.33961	19.33961	19.33961	717.154657	717.154657	717.154657	717.154657	717.154657	714.923146	714.923146	714.923146	714.923146	714.923146	0	0	0	0	0	0.0038	0.0038	0.00405	0.0043	0.0043	0.0041	0.0041	0.00435	0.0046	0.0046	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_A100001141	SAMEA2619832	ERS488583	TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_032_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100111T0721Z_032_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_A100001141	tara_20100111t0943z_032_event_cast	3.0062	P00DT02H19M	1	7.845202	7.845202	7.845202	7.845202	7.845202	19.33961	19.33961	19.33961	19.33961	19.33961	717.154657	717.154657	717.154657	717.154657	717.154657	714.923146	714.923146	714.923146	714.923146	714.923146	0	0	0	0	0	0.0038	0.0038	0.00405	0.0043	0.0043	0.0041	0.0041	0.00435	0.0046	0.0046	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_A100001143	SAMEA2656957	ERS488567	TARA_032	TARA_20100111T0721Z_032_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_032_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100111T0721Z_032_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100001143	tara_20100111t0943z_032_event_cast	3.0062	P00DT02H19M	1	7.845202	7.845202	7.845202	7.845202	7.845202	19.33961	19.33961	19.33961	19.33961	19.33961	717.154657	717.154657	717.154657	717.154657	717.154657	714.923146	714.923146	714.923146	714.923146	714.923146	0	0	0	0	0	0.0038	0.0038	0.00405	0.0043	0.0043	0.0041	0.0041	0.00435	0.0046	0.0046	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_A100001431	SAMEA2657017	ERS488565	TARA_031	TARA_20100109T0925Z_031_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_031_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100109T0925Z_031_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100001431	tara_20100109t1003z_031_event_cast	0.61819	P00DT00H37M	1	8.086712	8.086712	8.086712	8.086712	8.086712	10.150114	10.150114	10.150114	10.150114	10.150114	367.833816	367.833816	367.833816	367.833816	367.833816	366.675701	366.675701	366.675701	366.675701	366.675701	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04
TARA_A100001432	SAMEA2657001	ERS488561	TARA_031	TARA_20100109T0737Z_031_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_031_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100109T0737Z_031_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100001432	tara_20100109t1003z_031_event_cast	2.5608	P00DT02H25M	1	8.086712	8.086712	8.086712	8.086712	8.086712	10.150114	10.150114	10.150114	10.150114	10.150114	367.833816	367.833816	367.833816	367.833816	367.833816	366.675701	366.675701	366.675701	366.675701	366.675701	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04
TARA_A100001433	SAMEA2619811	ERS488554	TARA_031	TARA_20100109T0715Z_031_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	20	TARA_031_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20100109T0715Z_031_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_A100001433	tara_20100109t1003z_031_event_cast	3.2598	P00DT02H47M	1	8.086712	8.086712	8.086712	8.086712	8.086712	10.150114	10.150114	10.150114	10.150114	10.150114	367.833816	367.833816	367.833816	367.833816	367.833816	366.675701	366.675701	366.675701	366.675701	366.675701	0	0	0	0	0	0.0037	0.0037	0.0044	0.0051	0.0051	0.0039	0.0039	0.00475	0.0056	0.0056	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04
TARA_S400007204	SAMEA2657021	ERS488542	TARA_026	TARA_20091124T0945Z_026_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_026_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091124T0945Z_026_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_S400007204	tara_20091124t1019z_026_event_cast	4.5957	P00DT00H31M	1	8.12601	8.12601	8.12601	8.12601	8.12601	11.585393	11.585393	11.585393	11.585393	11.585393	355.128574	355.128574	355.128574	355.128574	355.128574	353.92475	353.92475	353.92475	353.92475	353.92475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_S400007202	SAMEA2657002	ERS488539	TARA_026	TARA_20091124T0744Z_026_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_026_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091124T0744Z_026_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_S400007202	tara_20091124t1019z_026_event_cast	8.9005	P00DT02H32M	1	8.12601	8.12601	8.12601	8.12601	8.12601	11.585393	11.585393	11.585393	11.585393	11.585393	355.128574	355.128574	355.128574	355.128574	355.128574	353.92475	353.92475	353.92475	353.92475	353.92475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_E400007200	SAMEA2619798	ERS488534	TARA_026	TARA_20091124T0740Z_026_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	20	TARA_026_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20091124T0740Z_026_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_E400007200	tara_20091124t1019z_026_event_cast	9.2096	P00DT02H36M	1	8.12601	8.12601	8.12601	8.12601	8.12601	11.585393	11.585393	11.585393	11.585393	11.585393	355.128574	355.128574	355.128574	355.128574	355.128574	353.92475	353.92475	353.92475	353.92475	353.92475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_E500000200	SAMEA2657045	ERS488521	TARA_025	TARA_20091123T1620Z_025_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	180	2000	TARA_025_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091123T1620Z_025_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N180-2000_E500000200	tara_20091123t1242z_025_event_cast	4.2754	P00DT03H39M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000398	SAMEA2619789	ERS488516	TARA_025	TARA_20091123T1352Z_025_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	5	20	TARA_025_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091123T1352Z_025_EVENT_PUMP_DCM_(50m)_SEQ-(500mL-or-15min)_W5-20_A100000398	tara_20091123t1242z_025_event_cast	1.9377	P00DT01H11M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000396	SAMEA2619788	ERS488515	TARA_025	TARA_20091123T1352Z_025_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.8	5	TARA_025_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091123T1352Z_025_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W0.8-5_A100000396	tara_20091123t1242z_025_event_cast	1.9377	P00DT01H11M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_E500000196	SAMEA2657037	ERS488508	TARA_025	TARA_20091123T1308Z_025_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	20	180	TARA_025_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091123T1308Z_025_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N20-180_E500000196	tara_20091123t1242z_025_event_cast	0.80551	P00DT00H27M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000402	SAMEA2657015	ERS488506	TARA_025	TARA_20091123T1102Z_025_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_025_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091123T1102Z_025_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000402	tara_20091123t1242z_025_event_cast	21.6941	P00DT01H38M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000400	SAMEA2656999	ERS488503	TARA_025	TARA_20091123T0914Z_025_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_025_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091123T0914Z_025_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100000400	tara_20091123t1242z_025_event_cast	2.3836	P00DT03H26M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000394	SAMEA2619778	ERS488498	TARA_025	TARA_20091123T0912Z_025_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_025_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091123T0912Z_025_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_A100000394	tara_20091123t1242z_025_event_cast	2.3494	P00DT03H28M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000393	SAMEA2619777	ERS488497	TARA_025	TARA_20091123T0912Z_025_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_025_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091123T0912Z_025_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_A100000393	tara_20091123t1242z_025_event_cast	2.3494	P00DT03H28M	1	8.136645	8.136645	8.136645	8.136645	8.136645	11.461316	11.461316	11.461316	11.461316	11.461316	344.759164	344.759164	344.759164	344.759164	344.759164	343.58112	343.58112	343.58112	343.58112	343.58112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000357	SAMEA2657018	ERS488485	TARA_024	TARA_20091121T1319Z_024_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_024_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091121T1319Z_024_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000357	tara_20091123t1242z_025_event_cast	359.3844	P01DT23H21M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000360	SAMEA2656978	ERS488481	TARA_024	TARA_20091121T1135Z_024_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_024_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091121T1135Z_024_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100000360	tara_20091123t1242z_025_event_cast	359.6038	P02DT01H05M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000362	SAMEA2619762	ERS488476	TARA_024	TARA_20091121T1110Z_024_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	20	TARA_024_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20091121T1110Z_024_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_A100000362	tara_20091123t1242z_025_event_cast	359.6477	P02DT01H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_A100000695	SAMEA2657048	ERS488464	TARA_022	TARA_20091116T1703Z_022_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	20	180	TARA_022_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091116T1703Z_022_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N20-180_A100000695	tara_20091123t1242z_025_event_cast	178.0413	P06DT19H37M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0087	0.0087	0.0087	0.0087	0.0087	0.0439	0.0439	0.0439	0.0439	0.0439	0.0623	0.0623	0.0623	0.0623	0.0623	0.003	0.003	0.003	0.003	0.003	0.0053	0.0053	0.0053	0.0053	0.0053	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_A100000696	SAMEA2619755	ERS488461	TARA_022	TARA_20091116T1453Z_022_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	28	32	5	20	TARA_022_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091116T1453Z_022_EVENT_PUMP_DCM_(30m)_SEQ-(500mL-or-15min)_W5-20_A100000696	tara_20091123t1242z_025_event_cast	169.9488	P06DT21H47M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0078	0.0078	0.0082	0.0086	0.0086	0.0735	0.0735	0.07465	0.0758	0.0758	0.0501	0.0501	0.0587	0.0673	0.0673	0.0031	0.0031	0.0032	0.0033	0.0033	0.0048	0.0048	0.0059	0.007	0.007	0.0039	0.0039	0.0039	0.0039	0.0039
TARA_A100000698	SAMEA2619754	ERS488460	TARA_022	TARA_20091116T1453Z_022_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	28	32	0.8	5	TARA_022_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091116T1453Z_022_EVENT_PUMP_DCM_(30m)_SEQ-(100L-or-15min)_W0.8-5_A100000698	tara_20091123t1242z_025_event_cast	169.9488	P06DT21H47M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0078	0.0078	0.0082	0.0086	0.0086	0.0735	0.0735	0.07465	0.0758	0.0758	0.0501	0.0501	0.0587	0.0673	0.0673	0.0031	0.0031	0.0032	0.0033	0.0033	0.0048	0.0048	0.0059	0.007	0.007	0.0039	0.0039	0.0039	0.0039	0.0039
TARA_A100000538	SAMEA2657062	ERS488453	TARA_022	TARA_20091116T1340Z_022_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_022_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091116T1340Z_022_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_A100000538	tara_20091123t1242z_025_event_cast	174.3036	P06DT23H00M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0057	0.0057	0.0057	0.0057	0.0057	0.0518	0.0518	0.0518	0.0518	0.0518	0.0586	0.0586	0.0586	0.0586	0.0586	0.004	0.004	0.004	0.004	0.004	0.0073	0.0073	0.0073	0.0073	0.0073	0.0046	0.0046	0.0046	0.0046	0.0046
