SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration(ISO)	Number of observations	Nitrite_min	Nitrite_first_quartile	Nitrite_median	Nitrite_third_quartile	Nitrite_max	Phosphate_min	Phosphate_first_quartile	Phosphate_median	Phosphate_third_quartile	Phosphate_max	Nitrate and Nitrite_min	Nitrate and Nitrite_first_quartile	Nitrate and Nitrite_median	Nitrate and Nitrite_third_quartile	Nitrate and Nitrite_max	Silicate_min	Silicate_first_quartile	Silicate_median	Silicate_third_quartile	Silicate_max
TARA_N000000570	SAMEA2656997	ERS489556	TARA_052	TARA_20100517T0545Z_052_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_052_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20100517T0545Z_052_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000000570	"tara_20100517t0410z_052_event_cast,tara_20100517t0945z_052_event_cast"	3.3425-5.716	P00DT01H48M	1	0	0	0	0	0	0.119	0.119	0.119	0.119	0.119	0	0	0	0	0	2.666	2.666	2.666	2.666	2.666
TARA_N000000598	SAMEA2620556	ERS489543	TARA_052	TARA_20100517T0410Z_052_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_052_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100517T0410Z_052_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000598	"tara_20100517t0410z_052_event_cast,tara_20100517t0945z_052_event_cast"	0.54031-2.9085	P00DT00H13M	1	0	0	0	0	0	0.119	0.119	0.119	0.119	0.119	0	0	0	0	0	2.666	2.666	2.666	2.666	2.666
TARA_N000000581	SAMEA2657047	ERS489523	TARA_052	TARA_20100517T0410Z_052_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_052_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100517T0410Z_052_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000581	"tara_20100517t0410z_052_event_cast,tara_20100517t0945z_052_event_cast"	0.45678-2.8201	P00DT00H13M	1	0	0	0	0	0	0.119	0.119	0.119	0.119	0.119	0	0	0	0	0	2.666	2.666	2.666	2.666	2.666
TARA_N000000115	SAMEA2657050	ERS489336	TARA_048	TARA_20100419T1147Z_048_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_048_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100419T1147Z_048_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000115	"tara_20100419t1337z_048_event_cast,tara_20100419t0755z_048_event_cast"	7.8941-13.4696	P00DT01H47M	2	0.001	0.001	0.0055	0.01	0.01	0.081	0.081	0.0825	0.084	0.084	0.057	0.057	0.07475	0.0925	0.0925	2.118	2.118	2.22425	2.3305	2.3305
TARA_N000000113	SAMEA2620418	ERS489329	TARA_048	TARA_20100419T0756Z_048_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	20	TARA_048_SRF_0.8-20	SEQ-(100L-or-15min)_W0.8-20	TARA_20100419T0756Z_048_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-20_N000000113	"tara_20100419t0755z_048_event_cast,tara_20100419t1337z_048_event_cast"	0.087724-21.262	P00DT00H01M	2	0.001	0.001	0.0055	0.01	0.01	0.081	0.081	0.0825	0.084	0.084	0.057	0.057	0.07475	0.0925	0.0925	2.118	2.118	2.22425	2.3305	2.3305
TARA_N000000261	SAMEA2656963	ERS489263	TARA_045	TARA_20100413T1115Z_045_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_045_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100413T1115Z_045_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000261	tara_20100413t0322z_045_event_cast	32.2571	P00DT07H53M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000257	SAMEA2620355	ERS489252	TARA_045	TARA_20100413T0321Z_045_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_045_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100413T0321Z_045_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000000257	tara_20100413t0322z_045_event_cast	0.19011	P00DT00H00M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000255	SAMEA2620354	ERS489251	TARA_045	TARA_20100413T0321Z_045_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_045_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100413T0321Z_045_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000255	tara_20100413t0322z_045_event_cast	0.19011	P00DT00H00M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000259	SAMEA2657054	ERS489234	TARA_045	TARA_20100413T0246Z_045_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_045_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100413T0246Z_045_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000259	tara_20100413t0322z_045_event_cast	1.4499	P00DT00H35M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000086	SAMEA2620267	ERS489142	TARA_042	TARA_20100404T0950Z_042_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	0.8	5	TARA_042_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100404T0950Z_042_EVENT_PUMP_DCM_(80m)_SEQ-(100L-or-15min)_W0.8-5_N000000086	"tara_20100404t0908z_042_event_cast,tara_20100404t0316z_042_event_cast"	0.57296-3.7685	P00DT00H44M	2	0.152	0.152	0.152	0.152	0.152	0.159	0.159	0.2505	0.342	0.342	0.097	0.097	0.741	1.385	1.385	2.268	2.268	2.7335	3.199	3.199
TARA_N000000095	SAMEA2656974	ERS489132	TARA_042	TARA_20100404T0848Z_042_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	180	2000	TARA_042_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100404T0848Z_042_EVENT_NET_DCM_(80m)_SEQ-(500mL-or-15min)_N180-2000_N000000095	"tara_20100404t0908z_042_event_cast,tara_20100404t0316z_042_event_cast"	0.2341-3.5736	P00DT00H17M	2	0.152	0.152	0.152	0.152	0.152	0.159	0.159	0.2505	0.342	0.342	0.097	0.097	0.741	1.385	1.385	2.268	2.268	2.7335	3.199	3.199
TARA_N000000091	SAMEA2657004	ERS489128	TARA_042	TARA_20100404T0828Z_042_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	80	78	82	20	180	TARA_042_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100404T0828Z_042_EVENT_NET_DCM_(80m)_SEQ-(500mL-or-15min)_N20-180_N000000091	"tara_20100404t0908z_042_event_cast,tara_20100404t0316z_042_event_cast"	0.41194-3.5713	P00DT00H37M	2	0.152	0.152	0.152	0.152	0.152	0.159	0.159	0.2505	0.342	0.342	0.097	0.097	0.741	1.385	1.385	2.268	2.268	2.7335	3.199	3.199
TARA_N000000093	SAMEA2657056	ERS489122	TARA_042	TARA_20100404T0527Z_042_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_042_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100404T0527Z_042_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000093	"tara_20100404t0316z_042_event_cast,tara_20100404t0908z_042_event_cast"	1.3978-2.3928	P00DT02H13M	2	0	0	0.001	0.002	0.002	0.069	0.069	0.0765	0.084	0.084	0.018	0.018	0.022	0.026	0.026	2.137	2.137	2.171	2.205	2.205
TARA_N000000089	SAMEA2657089	ERS489118	TARA_042	TARA_20100404T0304Z_042_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_042_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100404T0304Z_042_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000089	"tara_20100404t0316z_042_event_cast,tara_20100404t0908z_042_event_cast"	0.77159-3.2717	P00DT00H09M	2	0	0	0.001	0.002	0.002	0.069	0.069	0.0765	0.084	0.084	0.018	0.018	0.022	0.026	0.026	2.137	2.137	2.171	2.205	2.205
TARA_N000000085	SAMEA2620249	ERS489106	TARA_042	TARA_20100404T0247Z_042_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_042_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100404T0247Z_042_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000085	"tara_20100404t0316z_042_event_cast,tara_20100404t0908z_042_event_cast"	0.66652-3.4739	P00DT00H26M	2	0	0	0.001	0.002	0.002	0.069	0.069	0.0765	0.084	0.084	0.018	0.018	0.022	0.026	0.026	2.137	2.137	2.171	2.205	2.205
TARA_N000000074	SAMEA2620222	ERS489079	TARA_041	TARA_20100330T1056Z_041_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	5	20	TARA_041_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100330T1056Z_041_EVENT_PUMP_DCM_(60m)_SEQ-(500mL-or-15min)_W5-20_N000000074	"tara_20100330t0848z_041_event_cast,tara_20100330t0257z_041_event_cast"	0.72154-5.768	P00DT02H09M	2	0.067	0.067	0.2375	0.408	0.408	0.344	0.344	0.846	1.348	1.348	0.494	0.494	7.847	15.2	15.2	1.379	1.379	3.5765	5.774	5.774
TARA_N000000072	SAMEA2620221	ERS489078	TARA_041	TARA_20100330T1056Z_041_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	0.8	5	TARA_041_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100330T1056Z_041_EVENT_PUMP_DCM_(60m)_SEQ-(100L-or-15min)_W0.8-5_N000000072	"tara_20100330t0848z_041_event_cast,tara_20100330t0257z_041_event_cast"	0.72154-5.768	P00DT02H09M	2	0.067	0.067	0.2375	0.408	0.408	0.344	0.344	0.846	1.348	1.348	0.494	0.494	7.847	15.2	15.2	1.379	1.379	3.5765	5.774	5.774
TARA_N000000078	SAMEA2657052	ERS489069	TARA_041	TARA_20100330T0936Z_041_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	70	68	72	180	2000	TARA_041_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100330T0936Z_041_EVENT_NET_DCM_(70m)_SEQ-(500mL-or-15min)_N180-2000_N000000078	"tara_20100330t0848z_041_event_cast,tara_20100330t0257z_041_event_cast"	0.39185-5.3657	P00DT00H49M	1	0.408	0.408	0.408	0.408	0.408	1.348	1.348	1.348	1.348	1.348	15.2	15.2	15.2	15.2	15.2	5.774	5.774	5.774	5.774	5.774
TARA_N000000075	SAMEA2656995	ERS489067	TARA_041	TARA_20100330T0917Z_041_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	70	68	72	20	180	TARA_041_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100330T0917Z_041_EVENT_NET_DCM_(70m)_SEQ-(500mL-or-15min)_N20-180_N000000075	"tara_20100330t0848z_041_event_cast,tara_20100330t0257z_041_event_cast"	0.53708-4.618	P00DT00H30M	1	0.408	0.408	0.408	0.408	0.408	1.348	1.348	1.348	1.348	1.348	15.2	15.2	15.2	15.2	15.2	5.774	5.774	5.774	5.774	5.774
TARA_N000000077	SAMEA2657016	ERS489065	TARA_041	TARA_20100330T0532Z_041_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_041_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100330T0532Z_041_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000077	"tara_20100330t0257z_041_event_cast,tara_20100330t0848z_041_event_cast"	2.0904-3.044	P00DT02H35M	2	0.003	0.003	0.007	0.011	0.011	0.144	0.144	0.1565	0.169	0.169	0.026	0.026	0.057	0.088	0.088	1.305	1.305	1.3865	1.468	1.468
TARA_N000000073	SAMEA2620205	ERS489054	TARA_041	TARA_20100330T0247Z_041_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_041_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100330T0247Z_041_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000000073	"tara_20100330t0257z_041_event_cast,tara_20100330t0848z_041_event_cast"	1.2227-6.2798	P00DT00H09M	2	0.003	0.003	0.007	0.011	0.011	0.144	0.144	0.1565	0.169	0.169	0.026	0.026	0.057	0.088	0.088	1.305	1.305	1.3865	1.468	1.468
TARA_N000000071	SAMEA2620204	ERS489053	TARA_041	TARA_20100330T0247Z_041_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_041_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100330T0247Z_041_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000071	"tara_20100330t0257z_041_event_cast,tara_20100330t0848z_041_event_cast"	1.2227-6.2798	P00DT00H09M	2	0.003	0.003	0.007	0.011	0.011	0.144	0.144	0.1565	0.169	0.169	0.026	0.026	0.057	0.088	0.088	1.305	1.305	1.3865	1.468	1.468
TARA_N000000076	SAMEA2657106	ERS489037	TARA_041	TARA_20100330T0245Z_041_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_041_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100330T0245Z_041_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000076	"tara_20100330t0257z_041_event_cast,tara_20100330t0848z_041_event_cast"	1.3108-6.3584	P00DT00H11M	2	0.003	0.003	0.007	0.011	0.011	0.144	0.144	0.1565	0.169	0.169	0.026	0.026	0.057	0.088	0.088	1.305	1.305	1.3865	1.468	1.468
TARA_N000000014	SAMEA2656964	ERS488915	TARA_039	TARA_20100318T1041Z_039_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	23	27	180	2000	TARA_039_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100318T1041Z_039_EVENT_NET_DCM_(25m)_SEQ-(500mL-or-15min)_N180-2000_N000000014	"tara_20100318t0956z_039_event_cast,tara_20100318t0441z_039_event_cast,tara_20100320t0817z_039_event_cast"	1.9446-21.3817	P00DT00H48M	2	0.005	0.005	0.011	0.017	0.017	0.231	0.231	0.2465	0.262	0.262	0.042	0.042	0.0675	0.093	0.093	1.208	1.208	1.2415	1.275	1.275
TARA_N000000012	SAMEA2656967	ERS488902	TARA_039	TARA_20100318T0940Z_039_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	23	27	20	180	TARA_039_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100318T0940Z_039_EVENT_NET_DCM_(25m)_SEQ-(500mL-or-15min)_N20-180_N000000012	"tara_20100318t0956z_039_event_cast,tara_20100318t0441z_039_event_cast,tara_20100320t0817z_039_event_cast"	0.5946-20.6151	P00DT00H12M	2	0.005	0.005	0.011	0.017	0.017	0.231	0.231	0.2465	0.262	0.262	0.042	0.042	0.0675	0.093	0.093	1.208	1.208	1.2415	1.275	1.275
TARA_N000000013	SAMEA2656965	ERS488900	TARA_039	TARA_20100318T0820Z_039_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_039_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100318T0820Z_039_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000013	"tara_20100318t0956z_039_event_cast,tara_20100318t0441z_039_event_cast,tara_20100320t0817z_039_event_cast"	1.8251-21.3879	P00DT01H32M	2	0.005	0.005	0.0065	0.008	0.008	0.233	0.233	0.2335	0.234	0.234	0.034	0.034	0.0425	0.051	0.051	1.435	1.435	1.515	1.595	1.595
TARA_N000000011	SAMEA2657110	ERS488896	TARA_039	TARA_20100318T0505Z_039_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_039_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100318T0505Z_039_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000011	"tara_20100318t0441z_039_event_cast,tara_20100318t0956z_039_event_cast"	1.0356-3.7999	P00DT00H23M	2	0.005	0.005	0.0065	0.008	0.008	0.233	0.233	0.2335	0.234	0.234	0.034	0.034	0.0425	0.051	0.051	1.435	1.435	1.515	1.595	1.595
TARA_N000000008	SAMEA2620072	ERS488886	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_039_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100318T0427Z_039_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000000008	"tara_20100318t0441z_039_event_cast,tara_20100318t0956z_039_event_cast"	9.9009-14.5118	P00DT00H14M	2	0.005	0.005	0.0065	0.008	0.008	0.233	0.233	0.2335	0.234	0.234	0.034	0.034	0.0425	0.051	0.051	1.435	1.435	1.515	1.595	1.595
TARA_N000000030	SAMEA2620023	ERS488832	TARA_038	TARA_20100315T1118Z_038_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	23	27	0.8	5	TARA_038_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100315T1118Z_038_EVENT_PUMP_DCM_(25m)_SEQ-(100L-or-15min)_W0.8-5_N000000030	"tara_20100315t0936z_038_event_cast,tara_20100315t0345z_038_event_cast,tara_20100316t0859z_038_event_cast"	2.291-11.5661	P00DT01H45M	1	0.7	0.7	0.7	0.7	0.7	0.417	0.417	0.417	0.417	0.417	1.858	1.858	1.858	1.858	1.858	1.625	1.625	1.625	1.625	1.625
TARA_N000000042	SAMEA2657069	ERS488824	TARA_038	TARA_20100315T1020Z_038_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	23	27	180	2000	TARA_038_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100315T1020Z_038_EVENT_NET_DCM_(25m)_SEQ-(500mL-or-15min)_N180-2000_N000000042	"tara_20100315t0936z_038_event_cast,tara_20100315t0345z_038_event_cast,tara_20100316t0859z_038_event_cast"	2.6035-9.5994	P00DT00H47M	1	0.7	0.7	0.7	0.7	0.7	0.417	0.417	0.417	0.417	0.417	1.858	1.858	1.858	1.858	1.858	1.625	1.625	1.625	1.625	1.625
TARA_N000000041	SAMEA2657041	ERS488822	TARA_038	TARA_20100315T1002Z_038_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	25	23	27	20	180	TARA_038_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100315T1002Z_038_EVENT_NET_DCM_(25m)_SEQ-(500mL-or-15min)_N20-180_N000000041	"tara_20100315t0936z_038_event_cast,tara_20100315t0345z_038_event_cast,tara_20100316t0859z_038_event_cast"	3.2361-10.2	P00DT00H29M	1	0.7	0.7	0.7	0.7	0.7	0.417	0.417	0.417	0.417	0.417	1.858	1.858	1.858	1.858	1.858	1.625	1.625	1.625	1.625	1.625
TARA_N000000039	SAMEA2657022	ERS488820	TARA_038	TARA_20100315T0531Z_038_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_038_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100315T0531Z_038_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000039	"tara_20100315t0345z_038_event_cast,tara_20100315t0936z_038_event_cast,tara_20100316t0859z_038_event_cast"	1.8459-11.7841	P00DT01H46M	2	0.014	0.014	0.107	0.2	0.2	0.319	0.319	0.337	0.355	0.355	0.059	0.059	0.4195	0.78	0.78	1.178	1.178	1.278	1.378	1.378
TARA_N000000038	SAMEA2656981	ERS488816	TARA_038	TARA_20100315T0337Z_038_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_038_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100315T0337Z_038_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000038	"tara_20100315t0345z_038_event_cast,tara_20100315t0936z_038_event_cast,tara_20100316t0859z_038_event_cast"	0.2594-13.8812	P00DT00H07M	2	0.014	0.014	0.107	0.2	0.2	0.319	0.319	0.337	0.355	0.355	0.059	0.059	0.4195	0.78	0.78	1.178	1.178	1.278	1.378	1.378
TARA_N000000029	SAMEA2620010	ERS488809	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_038_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100315T0335Z_038_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000029	"tara_20100315t0345z_038_event_cast,tara_20100315t0936z_038_event_cast,tara_20100316t0859z_038_event_cast"	0.2594-13.8812	P00DT00H09M	2	0.014	0.014	0.107	0.2	0.2	0.319	0.319	0.337	0.355	0.355	0.059	0.059	0.4195	0.78	0.78	1.178	1.178	1.278	1.378	1.378
TARA_N000000319	SAMEA2619959	ERS488754	TARA_036	TARA_20100312T1223Z_036_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	17	15	19	5	20	TARA_036_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100312T1223Z_036_EVENT_PUMP_DCM_(17m)_SEQ-(500mL-or-15min)_W5-20_N000000319	"tara_20100312t1036z_036_event_cast,tara_20100312t0620z_036_event_cast"	0.53112-0.99588	P00DT01H48M	2	0.046	0.046	0.277	0.508	0.508	0.348	0.348	0.431	0.514	0.514	0.152	0.152	1.115	2.078	2.078	1.087	1.087	1.4395	1.792	1.792
TARA_N000000317	SAMEA2619958	ERS488753	TARA_036	TARA_20100312T1223Z_036_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	17	15	19	0.8	5	TARA_036_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100312T1223Z_036_EVENT_PUMP_DCM_(17m)_SEQ-(100L-or-15min)_W0.8-5_N000000317	"tara_20100312t1036z_036_event_cast,tara_20100312t0620z_036_event_cast"	0.53112-0.99588	P00DT01H48M	2	0.046	0.046	0.277	0.508	0.508	0.348	0.348	0.431	0.514	0.514	0.152	0.152	1.115	2.078	2.078	1.087	1.087	1.4395	1.792	1.792
TARA_N000000314	SAMEA2657098	ERS488746	TARA_036	TARA_20100312T1120Z_036_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20	18	22	180	2000	TARA_036_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100312T1120Z_036_EVENT_NET_DCM_(20m)_SEQ-(500mL-or-15min)_N180-2000_N000000314	"tara_20100312t1036z_036_event_cast,tara_20100312t0620z_036_event_cast"	1.1759-1.5291	P00DT00H45M	2	0.046	0.046	0.277	0.508	0.508	0.348	0.348	0.431	0.514	0.514	0.152	0.152	1.115	2.078	2.078	1.087	1.087	1.4395	1.792	1.792
TARA_N000000312	SAMEA2657080	ERS488744	TARA_036	TARA_20100312T1105Z_036_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	20	18	22	20	180	TARA_036_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100312T1105Z_036_EVENT_NET_DCM_(20m)_SEQ-(500mL-or-15min)_N20-180_N000000312	"tara_20100312t1036z_036_event_cast,tara_20100312t0620z_036_event_cast"	0.66496-1.1298	P00DT00H30M	2	0.046	0.046	0.277	0.508	0.508	0.348	0.348	0.431	0.514	0.514	0.152	0.152	1.115	2.078	2.078	1.087	1.087	1.4395	1.792	1.792
TARA_N000000313	SAMEA2657060	ERS488742	TARA_036	TARA_20100312T1024Z_036_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_036_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100312T1024Z_036_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000313	"tara_20100312t1036z_036_event_cast,tara_20100312t0620z_036_event_cast"	0.43909-0.8406	P00DT00H10M	2	0.045	0.045	0.0455	0.046	0.046	0.348	0.348	0.3575	0.367	0.367	0.131	0.131	0.1415	0.152	0.152	1.087	1.087	1.143	1.199	1.199
TARA_N000000316	SAMEA2619943	ERS488730	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_036_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100312T0606Z_036_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000000316	"tara_20100312t0620z_036_event_cast,tara_20100312t1036z_036_event_cast"	0.006379-0.77483	P00DT00H13M	2	0.045	0.045	0.0455	0.046	0.046	0.348	0.348	0.3575	0.367	0.367	0.131	0.131	0.1415	0.152	0.152	1.087	1.087	1.143	1.199	1.199
TARA_N000000311	SAMEA2656960	ERS488712	TARA_036	TARA_20100312T0606Z_036_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_036_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100312T0606Z_036_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000311	"tara_20100312t0620z_036_event_cast,tara_20100312t1036z_036_event_cast"	0.006379-0.77483	P00DT00H13M	2	0.045	0.045	0.0455	0.046	0.046	0.348	0.348	0.3575	0.367	0.367	0.131	0.131	0.1415	0.152	0.152	1.087	1.087	1.143	1.199	1.199
TARA_N000000320	SAMEA2657099	ERS488705	TARA_034	TARA_20100120T1415Z_034_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	58	62	180	2000	TARA_034_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100120T1415Z_034_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N180-2000_N000000320	tara_20100120t0747z_034_event_cast	10.381	P00DT06H30M	1	0.269	0.269	0.269	0.269	0.269	0.0885	0.0885	0.0885	0.0885	0.0885	0.635	0.635	0.635	0.635	0.635	1.3525	1.3525	1.3525	1.3525	1.3525
