SampleID_Tara	Campaign	Station	Event	Env feature_abbrev	Env feature	Shannon_Darwin_mean_all	Shannon_Darwin_month_all	Shannon_Darwin_mean_grp	Shannon_Darwin_month_grp	Shannon_Physat_month	Shannon_Physat_mean	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	miTAG.SILVA.Richness	wFDc	OG.Richness	OG.Evenness
TARA_N000002961	TARA_20111124Z	TARA_136	TARA_20111130T1620Z_136_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.782584	1.129931	0.647187	1.015829	0.69165	0.595667	NA	NA	NA	NA	NA	NA	NA
TARA_N000002191	TARA_20110928Z	TARA_135	TARA_20111023T2122Z_135_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.771964	0.990553	0.576971	0.730257	0.664196	0.720057	NA	NA	NA	NA	NA	NA	NA
TARA_N000002179	TARA_20110928Z	TARA_135	TARA_20111023T1424Z_135_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.771964	0.990553	0.576971	0.730257	0.664196	0.720057	NA	NA	NA	NA	NA	NA	NA
TARA_N000002418	TARA_20110928Z	TARA_132	TARA_20111005T0101Z_132_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.486663	0.671284	0.463578	0.804277	0.71775	0.607278	5351.604577	5076.794995	6.561389685	3384.58	7.124965977	17993.8	0.727202007
TARA_N000002416	TARA_20110928Z	TARA_132	TARA_20111004T1746Z_132_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.486663	0.671284	0.463578	0.804277	0.71775	0.607278	3275.053647	3209.021542	6.429348162	2211.8	7.095047788	14422.3	0.740879025
TARA_N000002354	TARA_20110928Z	TARA_131	TARA_20110930T1738Z_131_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002352	TARA_20110928Z	TARA_131	TARA_20110929T1923Z_131_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.703213	0.934299	0.669286	0.949238	0.587396	0.696645	NA	NA	NA	NA	NA	NA	NA
TARA_N000002291	TARA_20110826Z	TARA_128	TARA_20110905T1840Z_128_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4723.258441	4675.397344	6.74178415	3127.56	7.251811573	19859.1	0.732771488
TARA_N000002289	TARA_20110826Z	TARA_128	TARA_20110904T1800Z_128_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.668404	0.938411	0.74237	1.058409	0.644035	0.732395	4616.80644	4498.701074	6.667961575	2976.67	7.180738977	18139.8	0.732290598
TARA_N000001752	TARA_20110520Z	TARA_110	TARA_20110521T2100Z_110_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.54627	1.14623	0.2861	0.969807	0.838535	0.713291	4206.588394	4039.194728	6.796421877	2873.86	7.190529562	16528.4	0.740312164
TARA_N000001750	TARA_20110520Z	TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.54627	1.14623	0.2861	0.969807	0.838535	0.713291	3819.840479	3631.327406	6.734784222	2639.68	7.18156031	15813.9	0.742768403
TARA_N000001784	TARA_20110509Z	TARA_109	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	4998.544817	4926.656332	6.832154721	3372.01	7.292705309	18991.5	0.740244987
TARA_N000001642	TARA_20110401Z	TARA_100	TARA_20110416T1306Z_100_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326) & marine oxygen minimum zone (ENVO:01000065)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	4805.282165	4685.670783	6.67828735	3171.92	7.230796663	17447.9	0.740331364
TARA_N000001590	TARA_20110401Z	TARA_098	TARA_20110404T1359Z_098_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	4911.566965	4841.996876	6.538486008	3102.61	7.096196319	17162.4	0.727779536
TARA_N000001111	TARA_20110311Z	TARA_093	TARA_20110312T1937Z_093_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.54852	0.800918	0.276323	0.415967	1.146895	0.995357	5020.252442	4996.616558	6.694159883	3369.39	7.366923693	16672.3	0.757796898
TARA_N000001296	TARA_20110311Z	TARA_093	TARA_20110312T1134Z_093_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.54852	0.800918	0.276323	0.415967	1.146895	0.995357	4762.157534	4658.680989	6.854613957	3224.71	7.329127066	17397.8	0.75062011
TARA_N000001299	TARA_20110220Z	TARA_092	TARA_20110226T1201Z_092_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.696868	1.024406	0.594075	0.826605	1.067922	0.932582	NA	NA	NA	NA	NA	NA	NA
TARA_N000001374	TARA_20101126Z	TARA_083	TARA_20101216T1158Z_083_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.563985	0.919176	0.415085	0.736771	0.798031	0.695846	NA	NA	NA	NA	NA	NA	NA
TARA_N000001436	TARA_20101126Z	TARA_081	TARA_20101202T1028Z_081_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.872353	1.106385	0.933621	1.297701	0.813529	0.748402	NA	NA	NA	NA	NA	NA	NA
TARA_N000001485	TARA_20101126Z	TARA_080	TARA_20101129T1938Z_080_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000001491	TARA_20101126Z	TARA_080	TARA_20101129T1121Z_080_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000000007	TARA_20100309Z	TARA_039	TARA_20100318T1133Z_039_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_N000000051	TARA_20100309Z	TARA_039	TARA_20100318T0956Z_039_EVENT_CONTROL	FSW	filtered sea water	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000231	TARA_20100508Z	TARA_051	TARA_20100511T0342Z_051_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000278	TARA_20100410Z	TARA_047	TARA_20100416T0442Z_047_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.21189	0.245983	0.073969	0.082761	0.688906	0.718092	NA	NA	NA	NA	NA	NA	NA
TARA_N000000267	TARA_20100410Z	TARA_046	TARA_20100415T0201Z_046_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.280692	0.329145	0.151409	0.175097	0.641694	0.747565	NA	NA	NA	NA	NA	NA	NA
TARA_N000000006	TARA_20100309Z	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_N000001019	TARA_20101231Z	TARA_085	TARA_20110106T1825Z_085_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0	0.037107	0	0.045695	0.613024	0.49805	NA	NA	NA	NA	NA	NA	NA
TARA_N000001017	TARA_20101231Z	TARA_085	TARA_20110106T1529Z_085_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0	0.037107	0	0.045695	0.613024	0.49805	2354.620891	2343.549965	5.806473488	1645.21	7.154514828	10111.2	0.775860222
TARA_N000000728	TARA_20100905Z	TARA_068	TARA_20100914T1330Z_068_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.530677	0.598411	0.571469	0.723138	0.841446	0.674945	NA	NA	NA	NA	NA	NA	NA
TARA_N000000713	TARA_20100905Z	TARA_068	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.530677	0.598411	0.571469	0.723138	0.841446	0.674945	5525.554522	5351.723153	6.922447734	3396.34	7.151633092	17660.3	0.731320211
TARA_A100000700	TARA_20091111Z	TARA_022	TARA_20091116T0937Z_022_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002021	TARA_20110726Z	TARA_125	TARA_20110808T2343Z_125_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.278453	0.33628	0.073452	0.083554	0.648263	0.607756	NA	NA	NA	NA	NA	NA	NA
TARA_N000002024	TARA_20110726Z	TARA_125	TARA_20110808T2150Z_125_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.278453	0.33628	0.073452	0.083554	0.648263	0.607756	NA	NA	NA	NA	NA	NA	NA
TARA_N000002025	TARA_20110726Z	TARA_125	TARA_20110808T2016Z_125_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.278453	0.33628	0.073452	0.083554	0.648263	0.607756	NA	NA	NA	NA	NA	NA	NA
TARA_N000002019	TARA_20110726Z	TARA_125	TARA_20110808T1733Z_125_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.278453	0.33628	0.073452	0.083554	0.648263	0.607756	NA	NA	NA	NA	NA	NA	NA
TARA_N000002017	TARA_20110726Z	TARA_125	TARA_20110808T1733Z_125_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.278453	0.33628	0.073452	0.083554	0.648263	0.607756	NA	NA	NA	NA	NA	NA	NA
TARA_N000002041	TARA_20110726Z	TARA_124	TARA_20110805T0113Z_124_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.269235	0.32287	0.069558	0.078548	0.731559	0.68987	NA	NA	NA	NA	NA	NA	NA
TARA_N000002043	TARA_20110726Z	TARA_124	TARA_20110804T2127Z_124_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.269235	0.32287	0.069558	0.078548	0.731559	0.68987	NA	NA	NA	NA	NA	NA	NA
TARA_N000002039	TARA_20110726Z	TARA_124	TARA_20110804T1833Z_124_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.269235	0.32287	0.069558	0.078548	0.731559	0.68987	NA	NA	NA	NA	NA	NA	NA
TARA_N000002037	TARA_20110726Z	TARA_124	TARA_20110804T1833Z_124_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.269235	0.32287	0.069558	0.078548	0.731559	0.68987	NA	NA	NA	NA	NA	NA	NA
TARA_N000002036	TARA_20110726Z	TARA_124	TARA_20110804T1833Z_124_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.269235	0.32287	0.069558	0.078548	0.731559	0.68987	NA	NA	NA	NA	NA	NA	NA
TARA_N000001996	TARA_20110726Z	TARA_123	TARA_20110731T2307Z_123_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.710675	0.673503	NA	NA	NA	NA	NA	NA	NA
TARA_N000001998	TARA_20110726Z	TARA_123	TARA_20110731T2041Z_123_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.710675	0.673503	NA	NA	NA	NA	NA	NA	NA
TARA_N000001994	TARA_20110726Z	TARA_123	TARA_20110731T1916Z_123_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.710675	0.673503	NA	NA	NA	NA	NA	NA	NA
TARA_N000001972	TARA_20110726Z	TARA_123	TARA_20110731T1720Z_123_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.710675	0.673503	NA	NA	NA	NA	NA	NA	NA
TARA_N000001992	TARA_20110726Z	TARA_123	TARA_20110731T1720Z_123_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.710675	0.673503	NA	NA	NA	NA	NA	NA	NA
TARA_N000001943	TARA_20110726Z	TARA_122	TARA_20110727T0127Z_122_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.260512	0.313471	0.067216	0.076122	0.662133	0.561525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001941	TARA_20110726Z	TARA_122	TARA_20110726T2330Z_122_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.260512	0.313471	0.067216	0.076122	0.662133	0.561525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001942	TARA_20110726Z	TARA_122	TARA_20110726T2142Z_122_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.260512	0.313471	0.067216	0.076122	0.662133	0.561525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001938	TARA_20110726Z	TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.260512	0.313471	0.067216	0.076122	0.662133	0.561525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001937	TARA_20110726Z	TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.260512	0.313471	0.067216	0.076122	0.662133	0.561525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001824	TARA_20110520Z	TARA_111	TARA_20110601T2220Z_111_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	4019.574006	3846.318774	6.687022359	2758.1	7.095412103	15057.3	0.737598349
TARA_N000001828	TARA_20110520Z	TARA_111	TARA_20110601T2156Z_111_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	4019.574006	3846.318774	6.687022359	2758.1	7.095412103	15057.3	0.737598349
TARA_N000001820	TARA_20110520Z	TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	4019.574006	3846.318774	6.687022359	2758.1	7.095412103	15057.3	0.737598349
TARA_N000001816	TARA_20110520Z	TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	4019.574006	3846.318774	6.687022359	2758.1	7.095412103	15057.3	0.737598349
TARA_N000001814	TARA_20110520Z	TARA_111	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	4019.574006	3846.318774	6.687022359	2758.1	7.095412103	15057.3	0.737598349
TARA_N000001826	TARA_20110520Z	TARA_111	TARA_20110531T1708Z_111_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	3596.851063	3453.147623	6.628351803	2470.46	7.129903529	14493.5	0.744136035
TARA_N000001823	TARA_20110520Z	TARA_111	TARA_20110531T1541Z_111_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	3596.851063	3453.147623	6.628351803	2470.46	7.129903529	14493.5	0.744136035
TARA_N000001812	TARA_20110520Z	TARA_111	TARA_20110531T1425Z_111_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	3596.851063	3453.147623	6.628351803	2470.46	7.129903529	14493.5	0.744136035
TARA_N000001810	TARA_20110520Z	TARA_111	TARA_20110531T1425Z_111_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.599757	0.811694	0.423264	0.555637	0.504124	0.463204	3596.851063	3453.147623	6.628351803	2470.46	7.129903529	14493.5	0.744136035
TARA_N000001796	TARA_20110509Z	TARA_109	TARA_20110513T2014Z_109_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001740	TARA_20110509Z	TARA_109	TARA_20110513T2014Z_109_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001732	TARA_20110509Z	TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001728	TARA_20110509Z	TARA_109	TARA_20110512T2215Z_109_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001742	TARA_20110509Z	TARA_109	TARA_20110512T1755Z_109_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001734	TARA_20110509Z	TARA_109	TARA_20110512T1631Z_109_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001730	TARA_20110509Z	TARA_109	TARA_20110512T1400Z_109_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001727	TARA_20110509Z	TARA_109	TARA_20110512T1400Z_109_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001738	TARA_20110509Z	TARA_109	TARA_20110512T1400Z_109_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.60986	0.924485	0.469593	0.880762	0.579228	0.500877	NA	NA	NA	NA	NA	NA	NA
TARA_N000001656	TARA_20110401Z	TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	4240.666905	4111.077629	6.781488894	2931.41	7.171533049	15878.3	0.741419505
TARA_N000001652	TARA_20110401Z	TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	4240.666905	4111.077629	6.781488894	2931.41	7.171533049	15878.3	0.741419505
TARA_N000001648	TARA_20110401Z	TARA_102	TARA_20110422T2113Z_102_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	4240.666905	4111.077629	6.781488894	2931.41	7.171533049	15878.3	0.741419505
TARA_N000001660	TARA_20110401Z	TARA_102	TARA_20110422T2017Z_102_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	4240.666905	4111.077629	6.781488894	2931.41	7.171533049	15878.3	0.741419505
TARA_N000001664	TARA_20110401Z	TARA_102	TARA_20110422T1920Z_102_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	4240.666905	4111.077629	6.781488894	2931.41	7.171533049	15878.3	0.741419505
TARA_N000001662	TARA_20110401Z	TARA_102	TARA_20110421T2303Z_102_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	3197.769229	3092.856531	6.615299747	2293.39	7.134150008	13566	0.749754292
TARA_N000001654	TARA_20110401Z	TARA_102	TARA_20110421T2222Z_102_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	3197.769229	3092.856531	6.615299747	2293.39	7.134150008	13566	0.749754292
TARA_N000001658	TARA_20110401Z	TARA_102	TARA_20110421T2042Z_102_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	3197.769229	3092.856531	6.615299747	2293.39	7.134150008	13566	0.749754292
TARA_N000001650	TARA_20110401Z	TARA_102	TARA_20110421T2007Z_102_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	3197.769229	3092.856531	6.615299747	2293.39	7.134150008	13566	0.749754292
TARA_N000001646	TARA_20110401Z	TARA_102	TARA_20110421T2007Z_102_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.507222	1.01916	0.376187	0.804888	0.895395	0.75472	3197.769229	3092.856531	6.615299747	2293.39	7.134150008	13566	0.749754292
TARA_N000001618	TARA_20110401Z	TARA_100	TARA_20110416T0004Z_100_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	4404.434487	4229.796196	6.829191226	3053.3	7.247579215	18464.5	0.73777195
TARA_N000001622	TARA_20110401Z	TARA_100	TARA_20110415T2330Z_100_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	4404.434487	4229.796196	6.829191226	3053.3	7.247579215	18464.5	0.73777195
TARA_N000001614	TARA_20110401Z	TARA_100	TARA_20110415T1938Z_100_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	4404.434487	4229.796196	6.829191226	3053.3	7.247579215	18464.5	0.73777195
TARA_N000001610	TARA_20110401Z	TARA_100	TARA_20110415T1938Z_100_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	4404.434487	4229.796196	6.829191226	3053.3	7.247579215	18464.5	0.73777195
TARA_N000001606	TARA_20110401Z	TARA_100	TARA_20110415T1938Z_100_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	4404.434487	4229.796196	6.829191226	3053.3	7.247579215	18464.5	0.73777195
TARA_N000001620	TARA_20110401Z	TARA_100	TARA_20110415T1719Z_100_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	3503.551418	3458.745515	6.603491612	2411.64	7.165955562	14283	0.749042476
TARA_N000001612	TARA_20110401Z	TARA_100	TARA_20110415T1625Z_100_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	3503.551418	3458.745515	6.603491612	2411.64	7.165955562	14283	0.749042476
TARA_N000001616	TARA_20110401Z	TARA_100	TARA_20110415T1327Z_100_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	3503.551418	3458.745515	6.603491612	2411.64	7.165955562	14283	0.749042476
TARA_N000001608	TARA_20110401Z	TARA_100	TARA_20110415T1245Z_100_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	3503.551418	3458.745515	6.603491612	2411.64	7.165955562	14283	0.749042476
TARA_N000001604	TARA_20110401Z	TARA_100	TARA_20110415T1245Z_100_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.671904	0.952295	0.674752	1.038934	0.604979	0.492855	3503.551418	3458.745515	6.603491612	2411.64	7.165955562	14283	0.749042476
TARA_N000001584	TARA_20110401Z	TARA_098	TARA_20110404T1707Z_098_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	3972.082944	3844.486814	6.469351374	2716.87	7.095084552	14256.3	0.741779486
TARA_N000001594	TARA_20110401Z	TARA_098	TARA_20110404T1707Z_098_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	3972.082944	3844.486814	6.469351374	2716.87	7.095084552	14256.3	0.741779486
TARA_N000001580	TARA_20110401Z	TARA_098	TARA_20110403T2150Z_098_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	3972.082944	3844.486814	6.469351374	2716.87	7.095084552	14256.3	0.741779486
TARA_N000001582	TARA_20110401Z	TARA_098	TARA_20110403T1628Z_098_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	3094.568283	3050.461137	6.279306036	2195	7.089089275	14079.2	0.742122618
TARA_N000001586	TARA_20110401Z	TARA_098	TARA_20110403T1417Z_098_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	3094.568283	3050.461137	6.279306036	2195	7.089089275	14079.2	0.742122618
TARA_N000001578	TARA_20110401Z	TARA_098	TARA_20110403T1344Z_098_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.187939	0.566961	0.475933	0.723323	NA	0.317446	3094.568283	3050.461137	6.279306036	2195	7.089089275	14079.2	0.742122618
TARA_N000001030	TARA_20101231Z	TARA_085	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0	0.037107	0	0.045695	0.613024	0.49805	NA	NA	NA	NA	NA	NA	NA
TARA_N000001026	TARA_20101231Z	TARA_085	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0	0.037107	0	0.045695	0.613024	0.49805	NA	NA	NA	NA	NA	NA	NA
TARA_N000001034	TARA_20101231Z	TARA_085	TARA_20110106T1857Z_085_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0	0.037107	0	0.045695	0.613024	0.49805	NA	NA	NA	NA	NA	NA	NA
TARA_N000001042	TARA_20101231Z	TARA_085	TARA_20110106T1758Z_085_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0	0.037107	0	0.045695	0.613024	0.49805	NA	NA	NA	NA	NA	NA	NA
TARA_N000001040	TARA_20101231Z	TARA_085	TARA_20110106T1245Z_085_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0	0.037107	0	0.045695	0.613024	0.49805	2354.620891	2343.549965	5.806473488	1645.21	7.154514828	10111.2	0.775860222
TARA_N000001024	TARA_20101231Z	TARA_085	TARA_20110106T1038Z_085_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0	0.037107	0	0.045695	0.613024	0.49805	2354.620891	2343.549965	5.806473488	1645.21	7.154514828	10111.2	0.775860222
TARA_N000001440	TARA_20101231Z	TARA_084	TARA_20110103T1817Z_084_EVENT_NET	SRF	surface water layer (ENVO:00002042)	8.10E-05	0.216062	2.00E-06	0.200735	0.426351	0.485616	2876.10206	2791.511961	6.156097984	2029.72	7.203836398	12175	0.765784249
TARA_N000001442	TARA_20101231Z	TARA_084	TARA_20110103T1358Z_084_EVENT_NET	SRF	surface water layer (ENVO:00002042)	8.10E-05	0.216062	2.00E-06	0.200735	0.426351	0.485616	2876.10206	2791.511961	6.156097984	2029.72	7.203836398	12175	0.765784249
