SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_N000001618	SAMEA2657077	ERS491904	TARA_100	TARA_20110416T0004Z_100_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	20	180	TARA_100_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110416T0004Z_100_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N20-180_N000001618	tara_20110421t2019z_102_event_cast	1472.3506	P05DT20H12M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0099	0.0099	0.0099	0.0099	0.0099	0.0096	0.0096	0.0096	0.0096	0.0096	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000001622	SAMEA2657044	ERS491900	TARA_100	TARA_20110415T2330Z_100_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	180	2000	TARA_100_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110415T2330Z_100_EVENT_NET_DCM_(50m)_SEQ-(500mL-or-15min)_N180-2000_N000001622	tara_20110421t2019z_102_event_cast	1471.6239	P05DT20H46M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0099	0.0099	0.0099	0.0099	0.0099	0.0096	0.0096	0.0096	0.0096	0.0096	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000001614	SAMEA2622132	ERS491887	TARA_100	TARA_20110415T1938Z_100_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	5	20	TARA_100_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(500mL-or-15min)_W5-20_N000001614	tara_20110421t2019z_102_event_cast	1467.43	P06DT00H38M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0099	0.0099	0.0099	0.0099	0.0099	0.0096	0.0096	0.0096	0.0096	0.0096	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000001610	SAMEA2622130	ERS491885	TARA_100	TARA_20110415T1938Z_100_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.8	5	TARA_100_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W0.8-5_N000001610	tara_20110421t2019z_102_event_cast	1467.43	P06DT00H38M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0099	0.0099	0.0099	0.0099	0.0099	0.0096	0.0096	0.0096	0.0096	0.0096	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000001606	SAMEA2622128	ERS491883	TARA_100	TARA_20110415T1938Z_100_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.8		TARA_100_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110415T1938Z_100_EVENT_PUMP_DCM_(50m)_SEQ-(100L-or-15min)_W>0.8_N000001606	tara_20110421t2019z_102_event_cast	1467.43	P06DT00H38M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0099	0.0099	0.0099	0.0099	0.0099	0.0096	0.0096	0.0096	0.0096	0.0096	0.0061	0.0061	0.0061	0.0061	0.0061	0	0	0	0	0	0.002	0.002	0.002	0.002	0.002
TARA_N000001620	SAMEA2657000	ERS491866	TARA_100	TARA_20110415T1719Z_100_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_100_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110415T1719Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001620	tara_20110421t2019z_102_event_cast	1467.7143	P06DT02H57M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0049	0.0049	0.0049	0.0049	0.0049	0.0066	0.0066	0.0066	0.0066	0.0066	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000001612	SAMEA2656973	ERS491858	TARA_100	TARA_20110415T1625Z_100_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_100_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110415T1625Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000001612	tara_20110421t2019z_102_event_cast	1467.461	P06DT03H51M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0049	0.0049	0.0049	0.0049	0.0049	0.0066	0.0066	0.0066	0.0066	0.0066	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000001616	SAMEA2657086	ERS491854	TARA_100	TARA_20110415T1327Z_100_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_100_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110415T1327Z_100_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001616	tara_20110421t2019z_102_event_cast	1466.5844	P06DT06H49M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0049	0.0049	0.0049	0.0049	0.0049	0.0066	0.0066	0.0066	0.0066	0.0066	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000001608	SAMEA2622106	ERS491845	TARA_100	TARA_20110415T1245Z_100_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_100_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110415T1245Z_100_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001608	tara_20110421t2019z_102_event_cast	1466.1157	P06DT07H31M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0049	0.0049	0.0049	0.0049	0.0049	0.0066	0.0066	0.0066	0.0066	0.0066	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000001604	SAMEA2622104	ERS491843	TARA_100	TARA_20110415T1245Z_100_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_100_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110415T1245Z_100_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001604	tara_20110421t2019z_102_event_cast	1466.1157	P06DT07H31M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0049	0.0049	0.0049	0.0049	0.0049	0.0066	0.0066	0.0066	0.0066	0.0066	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000001584	SAMEA2657023	ERS491799	TARA_098	TARA_20110404T1707Z_098_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	180	178	182	20	180	TARA_098_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110404T1707Z_098_EVENT_NET_DCM_(180m)_SEQ-(500mL-or-15min)_N20-180_N000001584	tara_20110405t0239z_098_event_cast	11.3242	P00DT09H29M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0042	0.0042	0.0042	0.0042	0.0042	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000001594	SAMEA2657031	ERS491798	TARA_098	TARA_20110404T1707Z_098_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	180	178	182	180	2000	TARA_098_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110404T1707Z_098_EVENT_NET_DCM_(180m)_SEQ-(500mL-or-15min)_N180-2000_N000001594	tara_20110405t0239z_098_event_cast	11.3242	P00DT09H29M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0042	0.0042	0.0042	0.0042	0.0042	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000001580	SAMEA2622039	ERS491758	TARA_098	TARA_20110403T2150Z_098_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	188	175	200	5	20	TARA_098_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20110403T2150Z_098_Combined-EVENTS_CAST_DCM_(188m)_SEQ-(500mL-or-15min)_W5-20_N000001580	tara_20110405t0239z_098_event_cast	10.9772	P01DT04H46M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001582	SAMEA2656984	ERS491736	TARA_098	TARA_20110403T1628Z_098_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_098_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110403T1628Z_098_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001582	tara_20110405t0239z_098_event_cast	11.924	P01DT10H08M	1	8.031112	8.031112	8.031112	8.031112	8.031112	11.888376	11.888376	11.888376	11.888376	11.888376	427.18676	427.18676	427.18676	427.18676	427.18676	425.848133	425.848133	425.848133	425.848133	425.848133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001586	SAMEA2656959	ERS491732	TARA_098	TARA_20110403T1417Z_098_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_098_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110403T1417Z_098_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001586	tara_20110405t0239z_098_event_cast	11.9618	P01DT12H19M	1	8.031112	8.031112	8.031112	8.031112	8.031112	11.888376	11.888376	11.888376	11.888376	11.888376	427.18676	427.18676	427.18676	427.18676	427.18676	425.848133	425.848133	425.848133	425.848133	425.848133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001578	SAMEA2622012	ERS491721	TARA_098	TARA_20110403T1344Z_098_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_098_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20110403T1344Z_098_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001578	tara_20110405t0239z_098_event_cast	13.2335	P01DT12H52M	1	8.031112	8.031112	8.031112	8.031112	8.031112	11.888376	11.888376	11.888376	11.888376	11.888376	427.18676	427.18676	427.18676	427.18676	427.18676	425.848133	425.848133	425.848133	425.848133	425.848133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001030	SAMEA2621544	ERS491103	TARA_085	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	80	98	0.8	5	TARA_085_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110106T1936Z_085_Combined-EVENTS_CAST_DCM_(90m)_SEQ-(100L-or-15min)_W0.8-5_N000001030	tara_20110109t1726z_086_event_cast	305.858	P02DT21H53M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001026	SAMEA2621542	ERS491101	TARA_085	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	80	98	0.8		TARA_085_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110106T1936Z_085_Combined-EVENTS_CAST_DCM_(90m)_SEQ-(100L-or-15min)_W>0.8_N000001026	tara_20110109t1726z_086_event_cast	305.858	P02DT21H53M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001034	SAMEA2656966	ERS491086	TARA_085	TARA_20110106T1857Z_085_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	88	92	5	20	TARA_085_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110106T1857Z_085_EVENT_NET_DCM_(90m)_SEQ-(500mL-or-15min)_N5-20_N000001034	tara_20110109t1726z_086_event_cast	306.6769	P02DT22H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001042	SAMEA2657068	ERS491078	TARA_085	TARA_20110106T1758Z_085_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	90	88	92	180	2000	TARA_085_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110106T1758Z_085_EVENT_NET_DCM_(90m)_SEQ-(500mL-or-15min)_N180-2000_N000001042	tara_20110109t1726z_086_event_cast	307.258	P02DT23H29M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001040	SAMEA2656979	ERS491070	TARA_085	TARA_20110106T1245Z_085_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_085_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110106T1245Z_085_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001040	tara_20110109t1726z_086_event_cast	311.6589	P03DT04H42M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0112	0.0112	0.0155	0.0198	0.0198	0.0035	0.0035	0.00375	0.004	0.004	0.0265	0.0265	0.02675	0.027	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000001024	SAMEA2621520	ERS491055	TARA_085	TARA_20110106T1038Z_085_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_085_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110106T1038Z_085_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001024	tara_20110109t1726z_086_event_cast	313.0505	P03DT06H49M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0112	0.0112	0.0155	0.0198	0.0198	0.0035	0.0035	0.00375	0.004	0.004	0.0265	0.0265	0.02675	0.027	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000001440	SAMEA2657096	ERS491032	TARA_084	TARA_20110103T1817Z_084_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_084_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110103T1817Z_084_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000001440	tara_20110103t1117z_084_event_cast	21.6867	P00DT07H06M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001442	SAMEA2657033	ERS491028	TARA_084	TARA_20110103T1358Z_084_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_084_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110103T1358Z_084_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001442	tara_20110103t1117z_084_event_cast	8.9932	P00DT02H47M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001362	SAMEA2657049	ERS491021	TARA_084	TARA_20110103T1217Z_084_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_084_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110103T1217Z_084_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001362	tara_20110103t1117z_084_event_cast	3.1477	P00DT01H06M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001438	SAMEA2621498	ERS491012	TARA_084	TARA_20110103T1105Z_084_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_084_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20110103T1105Z_084_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001438	tara_20110103t1117z_084_event_cast	0.43015	P00DT00H05M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001006	SAMEA2621496	ERS491010	TARA_084	TARA_20110103T1105Z_084_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8		TARA_084_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110103T1105Z_084_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001006	tara_20110103t1117z_084_event_cast	0.43015	P00DT00H05M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001396	SAMEA2621440	ERS490945	TARA_082	TARA_20101206T1858Z_082_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	20	180	TARA_082_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20101206T1858Z_082_EVENT_PUMP_DCM_(40m)_SEQ-(500mL-or-15min)_N20-180_N000001396	tara_20101202t1010z_081_event_cast	517.1282	P04DT08H46M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001384	SAMEA2621436	ERS490941	TARA_082	TARA_20101206T1858Z_082_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	40	38	42	0.8		TARA_082_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20101206T1858Z_082_EVENT_PUMP_DCM_(40m)_SEQ-(100L-or-15min)_W>0.8_N000001384	tara_20101202t1010z_081_event_cast	517.1282	P04DT08H46M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001400	SAMEA2657035	ERS490922	TARA_082	TARA_20101206T1720Z_082_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	30	28	32	180	2000	TARA_082_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20101206T1720Z_082_EVENT_NET_DCM_(30m)_SEQ-(500mL-or-15min)_N180-2000_N000001400	tara_20101202t1010z_081_event_cast	522.9931	P04DT07H08M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001390	SAMEA2657104	ERS490915	TARA_082	TARA_20101206T1323Z_082_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	5	20	TARA_082_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20101206T1323Z_082_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000001390	tara_20101202t1010z_081_event_cast	533.6294	P04DT03H11M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001394	SAMEA2657078	ERS490911	TARA_082	TARA_20101206T1232Z_082_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	20	180	TARA_082_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20101206T1232Z_082_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001394	tara_20101202t1010z_081_event_cast	535.4485	P04DT02H20M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001398	SAMEA2656994	ERS490905	TARA_082	TARA_20101206T1134Z_082_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	3	7	180	2000	TARA_082_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20101206T1134Z_082_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001398	tara_20101202t1010z_081_event_cast	537.482	P04DT01H22M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001386	SAMEA2621412	ERS490896	TARA_082	TARA_20101206T1033Z_082_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.8	5	TARA_082_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20101206T1033Z_082_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001386	tara_20101202t1010z_081_event_cast	538.4265	P04DT00H21M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
