SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_N000002412	SAMEA2732843	ERS493328	TARA_132	TARA_20111004T2149Z_132_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_132_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111004T2149Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002412	tara_20110929t1933z_131_event_cast	975.9967	P05DT02H19M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04
TARA_N000002400	SAMEA2732736	ERS493320	TARA_132	TARA_20111004T2012Z_132_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_132_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111004T2012Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002400	tara_20110929t1933z_131_event_cast	977.3285	P05DT00H42M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04
TARA_N000002360	SAMEA2732135	ERS493237	TARA_131	TARA_20110930T0225Z_131_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_131_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110930T0225Z_131_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002360	tara_20110929t1933z_131_event_cast	4.9639	P00DT06H55M	1	8.063169	8.063169	8.063169	8.063169	8.063169	10.415695	10.415695	10.415695	10.415695	10.415695	379.772378	379.772378	379.772378	379.772378	379.772378	378.594102	378.594102	378.594102	378.594102	378.594102	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0026	0.0026	0.0026	0.0026	0.0026	0	0	0	0	0	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002348	SAMEA2623016	ERS493222	TARA_131	TARA_20110929T1923Z_131_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8		TARA_131_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110929T1923Z_131_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002348	tara_20110929t1933z_131_event_cast	0.59695	P00DT00H06M	1	8.063169	8.063169	8.063169	8.063169	8.063169	10.415695	10.415695	10.415695	10.415695	10.415695	379.772378	379.772378	379.772378	379.772378	379.772378	378.594102	378.594102	378.594102	378.594102	378.594102	0	0	0	0	0	0.0035	0.0035	0.0035	0.0035	0.0035	0.0026	0.0026	0.0026	0.0026	0.0026	0	0	0	0	0	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04
TARA_N000002293	SAMEA2731992	ERS493086	TARA_128	TARA_20110905T1638Z_128_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_128_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20110905T1638Z_128_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002293	tara_20110904t0709z_128_event_cast	2.7884	P01DT09H32M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0127	0.0127	0.0127	0.0127	0.0127	0.0061	0.0061	0.0061	0.0061	0.0061	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000002297	SAMEA2732035	ERS493070	TARA_128	TARA_20110905T0007Z_128_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_128_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20110905T0007Z_128_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002297	tara_20110904t0709z_128_event_cast	7.3967	P00DT17H01M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0127	0.0127	0.0127	0.0127	0.0127	0.0061	0.0061	0.0061	0.0061	0.0061	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000002301	SAMEA2731987	ERS493066	TARA_128	TARA_20110904T2050Z_128_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_128_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110904T2050Z_128_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002301	tara_20110904t0709z_128_event_cast	12.7002	P00DT13H44M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0127	0.0127	0.0127	0.0127	0.0127	0.0061	0.0061	0.0061	0.0061	0.0061	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000001762	SAMEA2731833	ERS492260	TARA_110	TARA_20110521T1607Z_110_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_110_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20110521T1607Z_110_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001762	tara_20110521t1240z_110_event_cast	8.1413	P00DT03H29M	1	7.484872	7.484872	7.484872	7.484872	7.484872	50.225139	50.225139	50.225139	50.225139	50.225139	1724.757588	1724.757588	1724.757588	1724.757588	1724.757588	1719.253263	1719.253263	1719.253263	1719.253263	1719.253263	0	0	0	0	0	0.0075	0.0075	0.00855	0.0096	0.0096	0.011	0.011	0.0125	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.00155	0.0021	0.0021
TARA_N000001754	SAMEA2622393	ERS492245	TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_110_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20110521T1227Z_110_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001754	tara_20110521t1240z_110_event_cast	0.4838	P00DT00H10M	1	7.484872	7.484872	7.484872	7.484872	7.484872	50.225139	50.225139	50.225139	50.225139	50.225139	1724.757588	1724.757588	1724.757588	1724.757588	1724.757588	1719.253263	1719.253263	1719.253263	1719.253263	1719.253263	0	0	0	0	0	0.0075	0.0075	0.00855	0.0096	0.0096	0.011	0.011	0.0125	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.00155	0.0021	0.0021
TARA_N000001746	SAMEA2622389	ERS492241	TARA_110	TARA_20110521T1227Z_110_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8		TARA_110_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110521T1227Z_110_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001746	tara_20110521t1240z_110_event_cast	0.4838	P00DT00H10M	1	7.484872	7.484872	7.484872	7.484872	7.484872	50.225139	50.225139	50.225139	50.225139	50.225139	1724.757588	1724.757588	1724.757588	1724.757588	1724.757588	1719.253263	1719.253263	1719.253263	1719.253263	1719.253263	0	0	0	0	0	0.0075	0.0075	0.00855	0.0096	0.0096	0.011	0.011	0.0125	0.014	0.014	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.00155	0.0021	0.0021
TARA_N000001306	SAMEA2621789	ERS491431	TARA_093	TARA_20110312T1134Z_093_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8		TARA_093_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20110312T1134Z_093_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001306	tara_20110312t1154z_093_event_cast	2.4938	P00DT00H15M	1	8.092858	8.092858	8.092858	8.092858	8.092858	12.065853	12.065853	12.065853	12.065853	12.065853	352.28385	352.28385	352.28385	352.28385	352.28385	351.07557	351.07557	351.07557	351.07557	351.07557	0	0	0	0	0	0.0095	0.0095	0.0114	0.0133	0.0133	0.0163	0.0163	0.0218	0.0273	0.0273	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04	0.0014	0.0014	0.0014	0.0014	0.0014
TARA_N000001372	SAMEA2621468	ERS490975	TARA_083	TARA_20101216T1158Z_083_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8		TARA_083_SRF_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20101216T1158Z_083_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001372	tara_20101216t1154z_083_event_cast	1.2597	P00DT00H08M	1	8.104567	8.104567	8.104567	8.104567	8.104567	15.904469	15.904469	15.904469	15.904469	15.904469	328.760295	328.760295	328.760295	328.760295	328.760295	327.467214	327.467214	327.467214	327.467214	327.467214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000196	SAMEA2730769	ERS489476	TARA_051	TARA_20100511T0555Z_051_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_051_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100511T0555Z_051_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000196	tara_20100509t0537z_050_event_cast	265.7418	P02DT00H20M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000000189	SAMEA2731026	ERS489466	TARA_051	TARA_20100511T0405Z_051_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_051_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100511T0405Z_051_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000189	tara_20100509t0537z_050_event_cast	263.1263	P01DT22H30M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000000284	SAMEA2730863	ERS489314	TARA_047	TARA_20100416T0504Z_047_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_047_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100416T0504Z_047_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000284	tara_20100415t0240z_046_event_cast	188.9863	P01DT02H25M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_N000000270	SAMEA2730900	ERS489291	TARA_046	TARA_20100415T0604Z_046_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	180	2000	TARA_046_SRF_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100415T0604Z_046_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000000270	tara_20100415t0240z_046_event_cast	0.21546	P00DT03H25M	1	8.016174	8.016174	8.016174	8.016174	8.016174	10.576483	10.576483	10.576483	10.576483	10.576483	422.817683	422.817683	422.817683	422.817683	422.817683	421.566212	421.566212	421.566212	421.566212	421.566212	0.0063	0.0063	0.00675	0.0072	0.0072	0.002	0.002	0.0026	0.0032	0.0032	0.0064	0.0064	0.00815	0.0099	0.0099	0.0018	0.0018	0.00185	0.0019	0.0019	0.007	0.007	0.00725	0.0075	0.0075	6.00E-04	6.00E-04	7.00E-04	8.00E-04	8.00E-04
TARA_N000000269	SAMEA2730898	ERS489289	TARA_046	TARA_20100415T0215Z_046_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	20	180	TARA_046_SRF_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100415T0215Z_046_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000000269	tara_20100415t0240z_046_event_cast	0.015823	P00DT00H23M	1	8.016174	8.016174	8.016174	8.016174	8.016174	10.576483	10.576483	10.576483	10.576483	10.576483	422.817683	422.817683	422.817683	422.817683	422.817683	421.566212	421.566212	421.566212	421.566212	421.566212	0.0063	0.0063	0.00675	0.0072	0.0072	0.002	0.002	0.0026	0.0032	0.0032	0.0064	0.0064	0.00815	0.0099	0.0099	0.0018	0.0018	0.00185	0.0019	0.0019	0.007	0.007	0.00725	0.0075	0.0075	6.00E-04	6.00E-04	7.00E-04	8.00E-04	8.00E-04
TARA_N000000268	SAMEA2620379	ERS489280	TARA_046	TARA_20100415T0201Z_046_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_046_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100415T0201Z_046_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000000268	tara_20100415t0240z_046_event_cast	0.006677	P00DT00H37M	1	8.016174	8.016174	8.016174	8.016174	8.016174	10.576483	10.576483	10.576483	10.576483	10.576483	422.817683	422.817683	422.817683	422.817683	422.817683	421.566212	421.566212	421.566212	421.566212	421.566212	0.0063	0.0063	0.00675	0.0072	0.0072	0.002	0.002	0.0026	0.0032	0.0032	0.0064	0.0064	0.00815	0.0099	0.0099	0.0018	0.0018	0.00185	0.0019	0.0019	0.007	0.007	0.00725	0.0075	0.0075	6.00E-04	6.00E-04	7.00E-04	8.00E-04	8.00E-04
TARA_N000003183	SAMEA2731011	ERS494136	TARA_144	TARA_20120129T2246Z_144_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_144_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120129T2246Z_144_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000003183	tara_20120129t2303z_144_event_cast	1.2211	P00DT00H20M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0278	0.0278	0.02785	0.0279	0.0279	0.0094	0.0094	0.01065	0.0119	0.0119	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.00195	0.002	0.002	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_N000003139	SAMEA2730950	ERS494049	TARA_143	TARA_20120116T1649Z_143_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_143_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20120116T1649Z_143_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000003139	tara_20120116t1235z_143_event_cast	14.8635	P00DT04H16M	1	8.088841	8.088841	8.088841	8.088841	8.088841	10.047949	10.047949	10.047949	10.047949	10.047949	357.044404	357.044404	357.044404	357.044404	357.044404	355.920123	355.920123	355.920123	355.920123	355.920123	0	0	0	0	0	0.0263	0.0263	0.0263	0.0263	0.0263	0.0099	0.0099	0.0099	0.0099	0.0099	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_N000003003	SAMEA2732453	ERS493776	TARA_138	TARA_20111210T1934Z_138_EVENT_NET	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_138_SRF_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111210T1934Z_138_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000003003	tara_20111210t1401z_138_event_cast	0.46219	P00DT05H35M	1	8.070004	8.070004	8.070004	8.070004	8.070004	9.803891	9.803891	9.803891	9.803891	9.803891	356.94714	356.94714	356.94714	356.94714	356.94714	355.844759	355.844759	355.844759	355.844759	355.844759	0	0	0	0	0	0.0059	0.0059	0.0059	0.0059	0.0059	0.0032	0.0032	0.0032	0.0032	0.0032	0	0	0	0	0	0	0	0	0	0	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000001376	SAMEA2621474	ERS490981	TARA_083	TARA_20101216T1158Z_083_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	5	20	TARA_083_SRF_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20101216T1158Z_083_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001376	tara_20101216t1154z_083_event_cast	1.2597	P00DT00H08M	1	8.104567	8.104567	8.104567	8.104567	8.104567	15.904469	15.904469	15.904469	15.904469	15.904469	328.760295	328.760295	328.760295	328.760295	328.760295	327.467214	327.467214	327.467214	327.467214	327.467214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003179	SAMEA2623603	ERS494131	TARA_144	TARA_20120129T2001Z_144_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_144_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120129T2001Z_144_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003179	tara_20120129t2303z_144_event_cast	17.2242	P00DT03H05M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0278	0.0278	0.02785	0.0279	0.0279	0.0094	0.0094	0.01065	0.0119	0.0119	0.001	0.001	0.001	0.001	0.001	0.0019	0.0019	0.00195	0.002	0.002	7.00E-04	7.00E-04	0.00075	8.00E-04	8.00E-04
TARA_N000002789	SAMEA2623901	ERS494594	TARA_152	TARA_20120319T0818Z_152_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_152_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120319T0818Z_152_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002789	tara_20120319t0817z_152_event_cast	0.036588	P00DT00H02M	1	8.094865	8.094865	8.094865	8.094865	8.094865	13.598671	13.598671	13.598671	13.598671	13.598671	358.308366	358.308366	358.308366	358.308366	358.308366	357.019421	357.019421	357.019421	357.019421	357.019421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002741	SAMEA2623861	ERS494529	TARA_151	TARA_20120309T0859Z_151_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_151_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120309T0859Z_151_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002741	tara_20120309t1016z_151_event_cast	2.1579	P00DT01H14M	1	8.09894	8.09894	8.09894	8.09894	8.09894	12.299755	12.299755	12.299755	12.299755	12.299755	355.079251	355.079251	355.079251	355.079251	355.079251	353.84973	353.84973	353.84973	353.84973	353.84973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002697	SAMEA2623817	ERS494454	TARA_150	TARA_20120305T0925Z_150_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_150_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120305T0925Z_150_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002697	tara_20120305t1105z_150_event_cast	4.8813	P00DT01H37M	1	8.111959	8.111959	8.111959	8.111959	8.111959	11.76642	11.76642	11.76642	11.76642	11.76642	342.260448	342.260448	342.260448	342.260448	342.260448	341.079024	341.079024	341.079024	341.079024	341.079024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002135	SAMEA2623783	ERS494403	TARA_149	TARA_20120301T1048Z_149_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_149_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120301T1048Z_149_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002135	tara_20120301t1156z_149_event_cast	3.1453	P00DT01H07M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002113	SAMEA2623743	ERS494341	TARA_148	TARA_20120224T1140Z_148_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_148_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120224T1140Z_148_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002113	tara_20120224t1148z_148_event_cast	0.22385	P00DT00H01M	1	8.107639	8.107639	8.107639	8.107639	8.107639	10.988774	10.988774	10.988774	10.988774	10.988774	346.971853	346.971853	346.971853	346.971853	346.971853	345.816106	345.816106	345.816106	345.816106	345.816106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002103	SAMEA2623723	ERS494304	TARA_147	TARA_20120218T1422Z_147_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_147_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120218T1422Z_147_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002103	tara_20120218t1807z_147_event_cast	2.9187	P00DT03H43M	1	8.112692	8.112692	8.112692	8.112692	8.112692	10.914525	10.914525	10.914525	10.914525	10.914525	342.026908	342.026908	342.026908	342.026908	342.026908	340.883813	340.883813	340.883813	340.883813	340.883813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003253	SAMEA2623685	ERS494248	TARA_146	TARA_20120215T1254Z_146_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_146_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120215T1254Z_146_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003253	tara_20120215t1302z_146_event_cast	0.94626	P00DT00H05M	1	8.114037	8.114037	8.114037	8.114037	8.114037	11.093421	11.093421	11.093421	11.093421	11.093421	341.340207	341.340207	341.340207	341.340207	341.340207	340.19016	340.19016	340.19016	340.19016	340.19016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003219	SAMEA2623641	ERS494184	TARA_145	TARA_20120202T1152Z_145_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	0.8	5	TARA_145_SRF_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20120202T1152Z_145_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000003219	tara_20120202t1205z_145_event_cast	0.44785	P00DT00H10M	1	7.882102	7.882102	7.882102	7.882102	7.882102	23.63622	23.63622	23.63622	23.63622	23.63622	617.113156	617.113156	617.113156	617.113156	617.113156	614.888973	614.888973	614.888973	614.888973	614.888973	0	0	0	0	0	0.025	0.025	0.0266	0.0282	0.0282	0.0991	0.0991	0.10205	0.105	0.105	0.0157	0.0157	0.0164	0.0171	0.0171	0.0312	0.0312	0.03245	0.0337	0.0337	0.008	0.008	0.00835	0.0087	0.0087
